bach_deg_num,black_pop,high_school_num,median_HH_income,median_age,mortgage_cost,total_pop,unemp_rate,white_pop,year,district_num,state_name
77707.0,14116.0,167157.0,23750.0,37.7,714,770073.0,4.8,707105.0,2015,7,Missouri
50751.0,38145.0,185736.0,20931.0,40.5,616,748764.0,6.5,688543.0,2015,8,Missouri
144135.0,4725.0,222399.0,25507.0,39.9,795,1032949.0,4.5,918701.0,2015,1,Montana
78095.0,19660.0,109488.0,28844.0,35.2,849,638320.0,3.2,569429.0,2015,1,Nebraska
106001.0,64016.0,90231.0,32365.0,34.5,1044,652870.0,3.5,532325.0,2015,2,Nebraska
60460.0,6859.0,132149.0,25783.0,39.9,665,605000.0,2.9,570234.0,2015,3,Nebraska
50592.0,72582.0,146913.0,22566.0,36.7,869,703299.0,10.4,380255.0,2015,1,Nevada
79188.0,12982.0,124044.0,29245.0,39.4,986,706464.0,6.5,579233.0,2015,2,Nevada
112006.0,55587.0,134667.0,33304.0,38.7,1228,758676.0,6.4,517876.0,2015,3,Nevada
63162.0,105569.0,143527.0,27693.0,36.3,1048,722406.0,8.7,474977.0,2015,4,Nevada
109181.0,12416.0,132327.0,32530.0,42.5,1301,671640.0,4.5,630615.0,2015,1,New Hampshire
96332.0,8876.0,134751.0,31953.0,43.2,1225,658968.0,3.9,614647.0,2015,2,New Hampshire
101460.0,121670.0,159282.0,31337.0,39.0,1351,738908.0,7.8,498201.0,2015,1,New Jersey
87361.0,87765.0,179953.0,27415.0,42.3,1298,721093.0,8.2,553953.0,2015,2,New Jersey
112985.0,79996.0,166620.0,34031.0,43.7,1480,735336.0,7.3,589332.0,2015,3,New Jersey
120444.0,47343.0,138715.0,35453.0,41.2,1583,742131.0,5.0,630690.0,2015,4,New Jersey
152027.0,38673.0,126639.0,41788.0,42.6,1872,743424.0,4.7,584049.0,2015,5,New Jersey
119083.0,81728.0,139055.0,35764.0,36.9,1534,753711.0,5.9,478515.0,2015,6,New Jersey
154591.0,32117.0,110426.0,45343.0,42.6,1882,743127.0,5.1,590068.0,2015,7,New Jersey
110308.0,80985.0,153114.0,27527.0,34.6,1321,767452.0,7.8,431419.0,2015,8,New Jersey
110529.0,78026.0,168677.0,30634.0,38.1,1448,760840.0,4.7,424660.0,2015,9,New Jersey
90514.0,384341.0,166196.0,25617.0,36.0,1254,764684.0,11.6,231883.0,2015,10,New Jersey
157617.0,28887.0,116872.0,46469.0,43.1,1983,735657.0,4.4,605971.0,2015,11,New Jersey
120388.0,137082.0,131828.0,34451.0,39.5,1549,751650.0,6.8,441526.0,2015,12,New Jersey
77623.0,19820.0,115091.0,26024.0,37.7,891,690571.0,6.4,494308.0,2015,1,New Mexico
53058.0,14291.0,132316.0,20817.0,36.2,658,703727.0,7.9,591395.0,2015,2,New Mexico
67435.0,13762.0,122400.0,24650.0,38.5,784,690811.0,8.0,444967.0,2015,3,New Mexico
92838.0,40518.0,142263.0,36970.0,42.1,1955,726589.0,4.7,629952.0,2015,1,New York
86794.0,69345.0,152753.0,33810.0,39.8,1965,721038.0,5.5,549498.0,2015,2,New York
142698.0,22897.0,105613.0,43335.0,44.7,2221,721764.0,4.4,542349.0,2015,3,New York
111974.0,110611.0,125075.0,39243.0,39.8,2041,723380.0,4.8,469792.0,2015,4,New York
86268.0,384325.0,152520.0,28019.0,36.7,1578,779896.0,9.2,138221.0,2015,5,New York
121955.0,32212.0,142633.0,30379.0,40.5,1426,744562.0,6.0,330300.0,2015,6,New York
100650.0,76586.0,120395.0,24284.0,33.1,1339,753292.0,6.5,371713.0,2015,7,New York
102017.0,405603.0,148160.0,26724.0,35.6,1311,769795.0,9.2,238685.0,2015,8,New York
113735.0,377346.0,136836.0,29381.0,36.0,1315,759225.0,7.3,265278.0,2015,9,New York
165693.0,33657.0,73931.0,47981.0,36.0,1747,728323.0,5.3,491791.0,2015,10,New York
103379.0,57266.0,146974.0,32272.0,39.3,1441,721433.0,6.0,513534.0,2015,11,New York
233457.0,36162.0,56659.0,60928.0,36.6,1951,733946.0,4.2,536679.0,2015,12,New York
100240.0,227395.0,115408.0,21350.0,33.9,1137,790434.0,10.6,219451.0,2015,13,New York
86227.0,78275.0,150034.0,26338.0,37.0,1388,720690.0,6.6,317188.0,2015,14,New York
47867.0,236414.0,125395.0,16458.0,30.7,1041,762550.0,11.3,108156.0,2015,15,New York
104156.0,248095.0,119906.0,33005.0,39.7,1451,748723.0,7.5,359837.0,2015,16,New York
112540.0,78019.0,103752.0,36485.0,39.1,1928,742551.0,6.1,517099.0,2015,17,New York
94699.0,71883.0,133077.0,34306.0,39.4,1575,720268.0,5.9,548064.0,2015,18,New York
75105.0,31126.0,162278.0,27580.0,44.1,1050,705044.0,6.1,628860.0,2015,19,New York
98245.0,64709.0,130750.0,31485.0,38.9,1032,727216.0,5.5,581140.0,2015,20,New York
61649.0,23088.0,175449.0,26003.0,40.8,840,710842.0,6.2,658021.0,2015,21,New York
65017.0,27994.0,166223.0,25733.0,41.3,772,711391.0,6.5,637135.0,2015,22,New York
65949.0,21513.0,165919.0,24687.0,40.3,759,708372.0,6.1,642257.0,2015,23,New York
85995.0,59255.0,139470.0,29077.0,39.9,889,708959.0,6.6,600147.0,2015,24,New York
100459.0,117159.0,122268.0,28749.0,38.5,963,722956.0,6.7,545382.0,2015,25,New York
81262.0,132066.0,141934.0,25566.0,37.7,776,714758.0,5.6,506459.0,2015,26,New York
86210.0,17814.0,159348.0,31565.0,44.3,907,717794.0,4.4,674144.0,2015,27,New York
62624.0,381897.0,147303.0,20227.0,37.6,768,728488.0,9.1,291403.0,2015,1,North Carolina
101149.0,132531.0,130193.0,27958.0,36.7,912,796200.0,7.0,564217.0,2015,2,North Carolina
80183.0,141284.0,141242.0,23633.0,35.1,892,756975.0,9.2,562614.0,2015,3,North Carolina
121133.0,257098.0,102377.0,26481.0,32.5,971,811063.0,6.0,441648.0,2015,4,North Carolina
90089.0,97576.0,147476.0,24890.0,41.0,746,755211.0,7.0,605416.0,2015,5,North Carolina
101934.0,120965.0,137827.0,26988.0,42.8,829,753560.0,5.7,578894.0,2015,6,North Carolina
86453.0,130877.0,152415.0,24669.0,41.6,841,785124.0,6.3,595543.0,2015,7,North Carolina
64665.0,149779.0,162504.0,23604.0,39.2,746,750103.0,7.6,496008.0,2015,8,North Carolina
179798.0,110469.0,93945.0,37138.0,37.7,1231,828929.0,5.0,642309.0,2015,9,North Carolina
79161.0,88470.0,161153.0,22794.0,41.4,733,751909.0,7.6,613489.0,2015,10,North Carolina
77771.0,23758.0,158343.0,22532.0,45.2,667,739784.0,5.6,664942.0,2015,11,North Carolina
86647.0,392085.0,135532.0,22452.0,32.8,881,793964.0,9.1,297746.0,2015,12,North Carolina
145805.0,145703.0,115200.0,32300.0,39.7,1082,791492.0,5.1,580486.0,2015,13,North Carolina
105625.0,15681.0,135670.0,31782.0,34.9,773,756928.0,2.6,667900.0,2015,1,North Dakota
105368.0,161131.0,138254.0,29280.0,37.5,935,729977.0,6.9,520195.0,2015,1,Ohio
99150.0,60870.0,154356.0,28368.0,39.4,875,730725.0,5.3,638064.0,2015,2,Ohio
87497.0,250694.0,151182.0,24260.0,32.5,888,767295.0,7.7,439778.0,2015,3,Ohio
51825.0,38152.0,204833.0,26253.0,40.7,737,713302.0,6.0,645601.0,2015,4,Ohio
74587.0,19675.0,176185.0,28518.0,39.5,800,721478.0,4.7,663594.0,2015,5,Ohio
49885.0,17108.0,211740.0,23412.0,43.7,644,699217.0,6.7,663560.0,2015,6,Ohio
65836.0,29013.0,201789.0,26054.0,40.6,756,745591.0,5.4,690542.0,2015,7,Ohio
72957.0,41407.0,175329.0,26841.0,38.8,827,727589.0,5.7,643837.0,2015,8,Ohio
68582.0,123125.0,163906.0,23661.0,38.3,753,709752.0,8.9,524046.0,2015,9,Ohio
81760.0,118380.0,141328.0,26112.0,39.0,837,720041.0,7.3,556056.0,2015,10,Ohio
66604.0,370986.0,137782.0,22068.0,38.2,756,704489.0,12.4,282431.0,2015,11,Ohio
132780.0,35749.0,133200.0,32460.0,37.8,1077,765297.0,4.8,672586.0,2015,12,Ohio
67584.0,82535.0,193421.0,23766.0,40.5,707,709977.0,7.3,592950.0,2015,13,Ohio
104757.0,31476.0,155160.0,31732.0,44.3,966,716084.0,4.5,653538.0,2015,14,Ohio
97586.0,30369.0,165909.0,29558.0,37.9,940,747491.0,5.2,674232.0,2015,15,Ohio
102251.0,15621.0,160449.0,31286.0,43.6,898,705118.0,4.2,658045.0,2015,16,Ohio
104961.0,69430.0,143224.0,28360.0,36.1,869,792694.0,5.6,563876.0,2015,1,Oklahoma
61960.0,27047.0,184303.0,21806.0,39.8,580,750930.0,6.6,500446.0,2015,2,Oklahoma
75287.0,29608.0,178572.0,24295.0,36.4,691,779713.0,5.2,618915.0,2015,3,Oklahoma
80039.0,50877.0,160561.0,26402.0,35.5,789,778004.0,5.3,592848.0,2015,4,Oklahoma
99518.0,109352.0,141715.0,26330.0,34.6,828,809997.0,4.8,562301.0,2015,5,Oklahoma
142982.0,13823.0,106588.0,31036.0,37.5,1243,820305.0,5.8,667338.0,2015,1,Oregon
85315.0,5308.0,159809.0,24024.0,42.1,866,798161.0,7.6,718372.0,2015,2,Oregon
144568.0,41856.0,109887.0,27692.0,37.3,1199,815909.0,6.6,648968.0,2015,3,Oregon
87836.0,7743.0,140625.0,22648.0,41.1,876,781166.0,8.1,694670.0,2015,4,Oregon
105543.0,8250.0,138021.0,27044.0,38.9,1060,813436.0,6.3,704561.0,2015,5,Oregon
76002.0,251462.0,171218.0,25554.0,33.8,985,720611.0,10.3,349006.0,2015,1,Pennsylvania
94003.0,418109.0,137886.0,22870.0,34.3,920,725418.0,10.3,232414.0,2015,2,Pennsylvania
79281.0,31290.0,202123.0,25163.0,42.8,731,701892.0,5.9,643216.0,2015,3,Pennsylvania
83072.0,56366.0,191003.0,29381.0,41.0,986,724891.0,5.1,618525.0,2015,4,Pennsylvania
70990.0,18888.0,206827.0,24234.0,40.7,691,699108.0,6.1,652475.0,2015,5,Pennsylvania
129630.0,32318.0,142373.0,36645.0,41.7,1320,720652.0,4.5,620359.0,2015,6,Pennsylvania
119996.0,37710.0,141401.0,37182.0,42.8,1427,709623.0,4.7,613749.0,2015,7,Pennsylvania
117921.0,27403.0,145176.0,36701.0,43.7,1450,707083.0,5.2,622410.0,2015,8,Pennsylvania
57082.0,19806.0,232664.0,24411.0,43.4,693,696545.0,6.6,656178.0,2015,9,Pennsylvania
69559.0,26260.0,208385.0,25626.0,43.7,824,705602.0,5.2,654518.0,2015,10,Pennsylvania
71083.0,38670.0,203349.0,27389.0,42.3,846,704916.0,5.3,625444.0,2015,11,Pennsylvania
98664.0,22255.0,181585.0,29129.0,45.1,809,700339.0,5.3,651796.0,2015,12,Pennsylvania
105583.0,139378.0,147297.0,29443.0,37.3,1142,729101.0,7.7,460912.0,2015,13,Pennsylvania
93830.0,147400.0,161957.0,25122.0,38.6,767,699463.0,6.7,497863.0,2015,14,Pennsylvania
83654.0,34472.0,170017.0,29428.0,40.3,1082,728044.0,5.2,614769.0,2015,15,Pennsylvania
77297.0,48952.0,169376.0,26754.0,37.0,997,732595.0,6.6,608293.0,2015,16,Pennsylvania
67963.0,42838.0,196003.0,25312.0,43.0,857,686892.0,7.6,600515.0,2015,17,Pennsylvania
115889.0,14935.0,166162.0,30879.0,44.1,870,709728.0,5.0,664236.0,2015,18,Pennsylvania
69527.0,45305.0,103099.0,26627.0,38.8,1088,532557.0,5.7,414179.0,2015,1,Rhode Island
71604.0,20199.0,101196.0,32032.0,40.8,1204,523741.0,6.7,434666.0,2015,2,Rhode Island
134033.0,148179.0,122525.0,31385.0,38.3,1137,751679.0,4.8,558079.0,2015,1,South Carolina
97588.0,165498.0,121708.0,28641.0,38.4,878,701799.0,7.2,494789.0,2015,2,South Carolina
59532.0,121557.0,147723.0,22121.0,41.1,673,680819.0,7.0,525056.0,2015,3,South Carolina
92537.0,137269.0,121960.0,25229.0,37.7,813,709631.0,6.3,526800.0,2015,4,South Carolina
73186.0,195011.0,146426.0,24938.0,39.8,765,693302.0,7.6,470275.0,2015,5,South Carolina
52874.0,381321.0,148246.0,20230.0,35.4,727,661521.0,10.2,248652.0,2015,6,South Carolina
66093.0,195279.0,168511.0,21728.0,42.3,737,697395.0,8.7,468443.0,2015,7,South Carolina
110562.0,13172.0,175958.0,27699.0,36.9,747,858469.0,4.0,725937.0,2015,1,South Dakota
62919.0,18498.0,190171.0,21263.0,43.2,601,712033.0,6.3,666283.0,2015,1,Tennessee
87944.0,44246.0,153114.0,24692.0,39.9,786,732112.0,5.5,652616.0,2015,2,Tennessee
71063.0,77430.0,177972.0,22502.0,41.7,715,726420.0,7.2,618381.0,2015,3,Tennessee
70921.0,66705.0,174999.0,24775.0,37.7,790,755381.0,6.0,641662.0,2015,4,Tennessee
116489.0,185598.0,132182.0,28744.0,34.9,978,759800.0,5.0,508896.0,2015,5,Tennessee
75274.0,32410.0,190997.0,25391.0,40.9,773,745077.0,5.2,679204.0,2015,6,Tennessee
89409.0,79375.0,163047.0,26089.0,37.4,831,753850.0,6.3,637054.0,2015,7,Tennessee
83117.0,145617.0,157022.0,27117.0,40.2,823,709747.0,4.9,528624.0,2015,8,Tennessee
62844.0,460533.0,142633.0,22274.0,33.9,862,705879.0,9.9,196616.0,2015,9,Tennessee
63536.0,128512.0,139034.0,23175.0,37.3,745,715761.0,6.6,555148.0,2015,1,Texas
127884.0,88458.0,101292.0,36623.0,35.6,1229,753863.0,4.4,506873.0,2015,2,Texas
181003.0,72287.0,76090.0,42159.0,36.7,1453,819626.0,3.7,576314.0,2015,3,Texas
63427.0,76981.0,165386.0,25183.0,39.1,776,725212.0,6.4,582296.0,2015,4,Texas
64987.0,115318.0,145264.0,24198.0,36.0,850,743878.0,5.8,555400.0,2015,5,Texas
99324.0,153479.0,115081.0,31439.0,34.9,1118,742999.0,4.8,487734.0,2015,6,Texas
147679.0,94722.0,86857.0,40081.0,34.7,1280,777640.0,4.7,540604.0,2015,7,Texas
101192.0,63616.0,141332.0,31092.0,36.7,1066,802187.0,5.2,651072.0,2015,8,Texas
80397.0,297672.0,123064.0,23794.0,32.4,936,782554.0,6.7,284312.0,2015,9,Texas
133390.0,88867.0,113659.0,34283.0,35.8,1193,792770.0,4.4,584533.0,2015,10,Texas
71946.0,28421.0,145740.0,26985.0,35.3,821,761153.0,4.2,674009.0,2015,11,Texas
105331.0,66255.0,136032.0,31014.0,35.8,1070,788381.0,6.3,634544.0,2015,12,Texas
65766.0,37404.0,138320.0,25372.0,36.2,750,707365.0,4.6,608286.0,2015,13,Texas
80320.0,146451.0,139770.0,30216.0,37.1,886,739877.0,6.9,529292.0,2015,14,Texas
56614.0,16199.0,108203.0,20177.0,30.7,675,766342.0,7.7,635560.0,2015,15,Texas
77778.0,31393.0,113488.0,22278.0,32.3,796,741162.0,6.3,622206.0,2015,16,Texas
91284.0,99567.0,115253.0,25082.0,32.5,926,750140.0,4.5,565093.0,2015,17,Texas
65329.0,278538.0,132225.0,23839.0,32.3,897,764622.0,7.0,381474.0,2015,18,Texas
59262.0,43313.0,136116.0,23128.0,32.7,750,725517.0,4.5,600553.0,2015,19,Texas
74606.0,46589.0,125185.0,24270.0,31.6,901,774521.0,6.2,639628.0,2015,20,Texas
155347.0,31532.0,99124.0,32384.0,38.1,1156,771369.0,4.4,660352.0,2015,21,Texas
150759.0,119408.0,107064.0,41097.0,35.3,1450,861570.0,3.7,521647.0,2015,22,Texas
62725.0,23581.0,125936.0,23116.0,33.1,779,747732.0,7.1,633568.0,2015,23,Texas
149060.0,81222.0,95257.0,36880.0,35.6,1175,779968.0,3.4,514185.0,2015,24,Texas
121090.0,54062.0,115811.0,31713.0,36.9,1099,762034.0,4.5,641246.0,2015,25,Texas
145858.0,67318.0,100324.0,35804.0,34.5,1401,818125.0,4.5,642089.0,2015,26,Texas
62086.0,37044.0,146129.0,24534.0,35.9,845,734713.0,6.5,624315.0,2015,27,Texas
52409.0,28284.0,115277.0,20993.0,31.9,767,724967.0,8.3,646435.0,2015,28,Texas
30015.0,83124.0,130939.0,22419.0,29.5,812,758771.0,5.9,586456.0,2015,29,Texas
63110.0,329176.0,128037.0,23893.0,32.8,936,754382.0,6.4,365572.0,2015,30,Texas
119647.0,92093.0,117935.0,31358.0,34.2,1140,804974.0,5.9,612747.0,2015,31,Texas
136704.0,102985.0,87226.0,33360.0,35.4,1221,748526.0,4.2,517165.0,2015,32,Texas
33244.0,121258.0,120659.0,21580.0,30.0,805,740323.0,6.2,503652.0,2015,33,Texas
45094.0,10181.0,120409.0,17943.0,32.2,595,730907.0,8.3,674766.0,2015,34,Texas
67728.0,72409.0,159451.0,22427.0,31.4,942,823909.0,5.4,627734.0,2015,35,Texas
60335.0,70454.0,158685.0,29648.0,36.9,811,731274.0,7.5,601057.0,2015,36,Texas
84367.0,7703.0,117272.0,27766.0,30.3,996,740397.0,4.5,663032.0,2015,1,Utah
88075.0,9106.0,115997.0,26209.0,32.7,948,750207.0,4.0,628272.0,2015,2,Utah
106955.0,4282.0,69991.0,24708.0,27.5,1105,743301.0,3.8,672818.0,2015,3,Utah
88905.0,13433.0,118562.0,30490.0,31.2,1158,762014.0,3.5,647218.0,2015,4,Utah
97824.0,7996.0,127127.0,28825.0,43.1,1085,626042.0,3.8,593056.0,2015,1,Vermont
103842.0,135274.0,130594.0,35072.0,38.5,1394,771237.0,4.7,555237.0,2015,1,Virginia
98243.0,164657.0,123949.0,31113.0,35.1,1245,748489.0,5.8,496906.0,2015,2,Virginia
76148.0,421775.0,140015.0,23758.0,33.2,982,738228.0,9.1,259459.0,2015,3,Virginia
88242.0,237082.0,145951.0,31141.0,38.5,1157,753899.0,6.1,463704.0,2015,4,Virginia
77177.0,144322.0,157163.0,25648.0,42.6,803,736851.0,5.5,557109.0,2015,5,Virginia
82579.0,81602.0,164469.0,24424.0,39.9,816,745367.0,5.3,622696.0,2015,6,Virginia
135388.0,119185.0,128559.0,35787.0,39.9,1259,778480.0,5.0,583577.0,2015,7,Virginia
166636.0,108033.0,74095.0,51077.0,35.5,1849,808352.0,4.6,513375.0,2015,8,Virginia
64308.0,40573.0,164851.0,21789.0,42.0,592,720447.0,6.4,654260.0,2015,9,Virginia
164178.0,55652.0,89151.0,46561.0,37.9,1967,807670.0,3.5,571749.0,2015,10,Virginia
152476.0,104676.0,80360.0,45452.0,36.4,1889,773973.0,5.0,439979.0,2015,11,Virginia
136276.0,8574.0,98446.0,39458.0,39.3,1582,713051.0,4.3,565909.0,2015,1,Washington
103994.0,20254.0,117670.0,30904.0,37.4,1274,726951.0,6.0,569002.0,2015,2,Washington
76169.0,10500.0,129364.0,29176.0,39.9,1088,711569.0,5.9,619340.0,2015,3,Washington
57232.0,6207.0,119455.0,25562.0,33.8,835,709698.0,6.3,560187.0,2015,4,Washington
80651.0,10474.0,120681.0,23907.0,37.6,848,696426.0,7.5,614050.0,2015,5,Washington
87754.0,21915.0,125833.0,28634.0,42.5,1043,680903.0,7.3,559656.0,2015,6,Washington
194544.0,36063.0,64566.0,41809.0,37.1,1507,746317.0,4.8,548756.0,2015,7,Washington
108322.0,22081.0,120912.0,35564.0,37.4,1416,730327.0,5.2,566688.0,2015,8,Washington
132264.0,79983.0,101555.0,35215.0,36.5,1437,728262.0,5.8,381943.0,2015,9,Washington
82501.0,46501.0,129167.0,30659.0,35.7,1162,726847.0,7.5,528124.0,2015,10,Washington
59109.0,14815.0,170123.0,22665.0,41.4,583,614959.0,6.4,581309.0,2015,1,West Virginia
55160.0,31010.0,179984.0,26038.0,42.3,663,628879.0,6.9,578129.0,2015,2,West Virginia
37987.0,25369.0,179183.0,20371.0,42.8,488,600290.0,8.9,563409.0,2015,3,West Virginia
87900.0,40094.0,153997.0,30331.0,41.2,1015,714073.0,4.8,625025.0,2015,1,Wisconsin
121416.0,32753.0,119073.0,31319.0,36.3,1050,750045.0,4.3,649191.0,2015,2,Wisconsin
76613.0,7216.0,160160.0,25787.0,38.5,810,719264.0,3.8,673431.0,2015,3,Wisconsin
81073.0,239546.0,124635.0,23995.0,32.9,880,716998.0,7.6,377458.0,2015,4,Wisconsin
121416.0,17039.0,134979.0,33921.0,40.8,1080,723853.0,3.0,662106.0,2015,5,Wisconsin
85308.0,11790.0,174029.0,29615.0,41.8,848,710564.0,3.8,662510.0,2015,6,Wisconsin
76853.0,4717.0,180886.0,27347.0,44.4,786,709049.0,3.5,662660.0,2015,7,Wisconsin
91965.0,9135.0,175869.0,29730.0,40.6,844,727491.0,3.4,653143.0,2015,8,Wisconsin
67108.0,4727.0,111830.0,30509.0,36.5,858,586107.0,4.8,536320.0,2015,1,Wyoming
,341710.0,,,40.0,325,3474182.0,18.9,2355164.0,2015,1,Puerto Rico
73720.0,192647.0,158178.0,25500.0,39.6,793,704457.0,5.7,474871.0,2016,1,Alabama
64329.0,219450.0,148183.0,23108.0,38.2,724,681621.0,6.1,429562.0,2016,2,Alabama
64031.0,186240.0,144060.0,22907.0,38.3,694,709482.0,6.6,492798.0,2016,3,Alabama
51327.0,48274.0,157757.0,22069.0,40.7,588,683273.0,6.1,603756.0,2016,4,Alabama
90532.0,127192.0,137219.0,26753.0,40.1,769,712529.0,5.2,541334.0,2016,5,Alabama
109930.0,104942.0,119956.0,31291.0,39.0,943,706308.0,4.4,554343.0,2016,6,Alabama
52811.0,422357.0,145883.0,19440.0,36.5,701,665630.0,10.9,219720.0,2016,7,Alabama
90861.0,23753.0,133928.0,31981.0,33.5,1278,741894.0,8.0,477895.0,2016,1,Alaska
71911.0,17994.0,129997.0,23997.0,37.5,790,766924.0,9.0,501533.0,2016,1,Arizona
97801.0,29259.0,107850.0,25908.0,40.8,852,722770.0,6.6,589720.0,2016,2,Arizona
50853.0,33567.0,125460.0,21896.0,32.7,881,752284.0,9.5,483361.0,2016,3,Arizona
66553.0,12380.0,164128.0,24763.0,47.9,810,753807.0,7.1,661739.0,2016,4,Arizona
117145.0,27576.0,108817.0,33273.0,37.5,1257,785110.0,5.0,664846.0,2016,5,Arizona
158682.0,16806.0,98763.0,35935.0,42.3,1175,764776.0,5.0,647628.0,2016,6,Arizona
43889.0,80721.0,131581.0,21835.0,29.7,889,818387.0,6.4,469488.0,2016,7,Arizona
107049.0,30356.0,132930.0,31315.0,42.6,1115,782511.0,5.4,659281.0,2016,8,Arizona
121896.0,51015.0,105971.0,30582.0,33.5,1039,784502.0,5.5,577348.0,2016,9,Arizona
53291.0,128849.0,188548.0,21826.0,39.9,582,725733.0,7.2,564015.0,2016,1,Arkansas
92424.0,169451.0,153864.0,26855.0,36.9,804,758929.0,4.7,538884.0,2016,2,Arkansas
86672.0,24659.0,156727.0,25715.0,35.3,756,794237.0,3.3,659604.0,2016,3,Arkansas
50221.0,141557.0,182830.0,21343.0,40.8,555,709349.0,5.8,527563.0,2016,4,Arkansas
74088.0,9277.0,123490.0,23679.0,43.0,994,703162.0,7.4,612131.0,2016,1,California
128218.0,9593.0,95315.0,31246.0,44.1,1525,716202.0,5.9,570621.0,2016,2,California
75409.0,46680.0,107743.0,27183.0,35.0,1266,740253.0,6.3,492473.0,2016,3,California
113568.0,10067.0,109052.0,34947.0,44.2,1451,737169.0,5.4,622130.0,2016,4,California
106891.0,47037.0,103142.0,31892.0,40.4,1560,735968.0,6.2,457424.0,2016,5,California
91108.0,98366.0,124467.0,26842.0,33.9,1145,763987.0,7.6,399978.0,2016,6,California
106181.0,51534.0,100091.0,33332.0,38.5,1363,738468.0,5.7,465884.0,2016,7,California
48196.0,65440.0,131187.0,24185.0,34.5,1092,723600.0,9.5,548716.0,2016,8,California
63096.0,72228.0,124854.0,27265.0,35.1,1267,760794.0,8.5,415860.0,2016,9,California
54502.0,25270.0,134339.0,26325.0,34.4,1249,744989.0,9.2,532992.0,2016,10,California
140399.0,57698.0,82285.0,37547.0,39.7,1769,756337.0,6.1,464397.0,2016,11,California
214645.0,39062.0,69146.0,51055.0,37.8,1940,756991.0,4.3,369650.0,2016,12,California
139750.0,129791.0,75232.0,34901.0,37.0,1575,755243.0,5.2,315788.0,2016,13,California
158041.0,20072.0,89655.0,41653.0,39.6,2227,749041.0,3.8,332808.0,2016,14,California
145648.0,38862.0,101042.0,43528.0,38.6,2149,769371.0,4.0,360658.0,2016,15,California
34442.0,45607.0,103628.0,20071.0,30.2,927,730141.0,12.5,423478.0,2016,16,California
166589.0,21590.0,82759.0,49468.0,36.0,2331,774647.0,4.3,222446.0,2016,17,California
156598.0,14992.0,59177.0,53091.0,40.2,2342,739012.0,3.5,457582.0,2016,18,California
118685.0,21105.0,97891.0,32097.0,36.0,2038,762005.0,5.6,326934.0,2016,19,California
77389.0,13614.0,89082.0,26058.0,34.6,1529,743764.0,5.3,471702.0,2016,20,California
22020.0,28228.0,111966.0,19942.0,29.3,909,726385.0,11.3,508060.0,2016,21,California
72310.0,18265.0,107966.0,26043.0,32.9,1115,755289.0,8.1,556374.0,2016,22,California
64134.0,46979.0,126372.0,26785.0,33.8,1091,725299.0,9.8,509317.0,2016,23,California
97129.0,13487.0,84312.0,28913.0,35.8,1512,738700.0,5.1,587967.0,2016,24,California
85760.0,50867.0,102501.0,32221.0,36.3,1631,728858.0,6.4,470038.0,2016,25,California
99382.0,12638.0,84878.0,30338.0,37.4,1775,726532.0,5.1,585872.0,2016,26,California
129785.0,36874.0,103175.0,29887.0,42.2,1557,724293.0,4.8,272728.0,2016,27,California
168414.0,22690.0,92044.0,31238.0,39.7,1550,709613.0,7.3,470995.0,2016,28,California
69559.0,23707.0,128471.0,22452.0,34.4,1399,726264.0,6.7,418322.0,2016,29,California
151465.0,45261.0,92691.0,34427.0,39.9,1851,759943.0,6.6,517383.0,2016,30,California
66283.0,75512.0,106789.0,25795.0,32.3,1319,742627.0,8.5,456559.0,2016,31,California
73695.0,23671.0,129898.0,24314.0,36.1,1453,719488.0,6.2,290839.0,2016,32,California
196763.0,22501.0,47356.0,52135.0,41.7,2214,712919.0,5.3,517760.0,2016,33,California
95654.0,34628.0,109057.0,20675.0,34.5,1149,758622.0,6.6,316876.0,2016,34,California
55605.0,47079.0,124808.0,22391.0,32.3,1394,744729.0,8.5,344122.0,2016,35,California
64351.0,33439.0,146720.0,22511.0,41.1,1097,749841.0,9.3,515188.0,2016,36,California
110932.0,159397.0,92677.0,27827.0,35.7,1511,729010.0,6.4,305751.0,2016,37,California
78309.0,32845.0,121875.0,27028.0,37.0,1485,708889.0,6.1,304070.0,2016,38,California
138477.0,17724.0,91287.0,31903.0,38.2,1766,729909.0,5.4,353478.0,2016,39,California
31452.0,30650.0,108505.0,20326.0,30.6,1198,723345.0,7.9,358263.0,2016,40,California
50108.0,73014.0,124144.0,25421.0,30.9,1381,760165.0,8.7,349650.0,2016,41,California
85883.0,39691.0,121557.0,30496.0,35.2,1768,793044.0,7.0,488486.0,2016,42,California
86734.0,160363.0,106935.0,25960.0,35.2,1340,724077.0,6.7,244752.0,2016,43,California
37921.0,110038.0,114164.0,21668.0,32.3,1279,723685.0,8.2,323837.0,2016,44,California
181876.0,12535.0,66345.0,42661.0,38.9,2169,774130.0,4.9,486619.0,2016,45,California
65970.0,12620.0,107756.0,23714.0,32.1,1515,736031.0,5.5,436360.0,2016,46,California
100086.0,55075.0,92616.0,29820.0,36.4,1443,714311.0,5.9,375467.0,2016,47,California
149881.0,9740.0,78455.0,37790.0,41.8,1897,727100.0,4.4,506299.0,2016,48,California
137148.0,16624.0,74032.0,36040.0,37.2,1932,739697.0,4.2,602947.0,2016,49,California
94410.0,27060.0,114463.0,29662.0,36.9,1608,751527.0,6.2,565672.0,2016,50,California
46855.0,50698.0,116472.0,20360.0,32.5,1140,747202.0,11.0,497387.0,2016,51,California
