year,dist_id,dem_vote_share,congress,icpsr,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2,age,dem_incumbent,dem_prior_vote_share,president,house,senate,median_HH_income,median_age,mortgage_cost,unemp_rate,bachelor_deg_perc,black_perc,HS_diploma_perc,white_perc,redistricted
2012,AL_1,0.0,112.0,20300.0,0.36700000000000005,0.513,0.31,0.506,53.0,0,0.0,1,0.443678161,0.5204081629999999,22195.0,38.7,765.0,11.6,0.0969766395050899,0.2771447450428199,0.22343089956372197,0.6782290921262205,1.0
2014,AL_1,0.3175432134494462,113.0,21376.0,0.544,0.304,0.5710000000000001,0.368,59.0,0,0.0,1,0.462068966,0.540816327,23349.0,39.5,798.0,8.3,0.10204181215672599,0.2788816604308659,0.22162280078589747,0.6723126138266864,0.0
2016,AL_1,0.0,114.0,21376.0,0.544,0.304,0.518,0.253,61.0,0,0.3175432134494462,1,0.43218390799999995,0.44897959200000004,25500.0,39.6,793.0,5.7,0.10464797709441456,0.2734687851778036,0.22453890017417671,0.6740950831633442,0.0
2018,AL_1,0.3671579279769646,115.0,21376.0,0.544,0.304,0.58,0.37799999999999995,63.0,0,0.0,0,0.554022989,0.469387755,25671.0,40.0,796.0,5.8,0.11324623989010527,0.27866023745111507,0.23124991239259332,0.6725333258575013,0.0
2006,AL_2,0.30461197636949516,109.0,29300.0,0.414,0.528,0.46299999999999997,0.131,69.0,0,0.2849286083473317,0,0.464367816,0.484848485,19304.0,37.3,589.0,7.1,0.0761688188801925,0.3098541274649935,0.22748022543237875,0.6620914499708439,0.0
2008,AL_2,0.5031190537592439,110.0,29300.0,0.414,0.528,0.38799999999999996,0.401,71.0,0,0.30461197636949516,0,0.535632184,0.5,21318.0,37.0,638.0,6.6,0.08097059757764918,0.3102545570608933,0.21868214663309196,0.6581134021093142,0.0
2010,AL_2,0.48906228547892544,111.0,20900.0,0.067,0.6709999999999999,0.069,0.547,58.0,1,0.5031190537592439,1,0.590804598,0.581632653,21548.0,37.7,684.0,9.3,0.08039095412423007,0.30930188263277636,0.2172713897708236,0.6473899147993563,0.0
2012,AL_2,0.3634056323431436,112.0,21192.0,0.36700000000000005,0.659,0.36,0.59,36.0,0,0.48906228547892544,1,0.443678161,0.5204081629999999,21499.0,37.8,683.0,9.1,0.09392815606416362,0.2990439826497846,0.22150197859749987,0.6600337934212548,1.0
2014,AL_2,0.3259453499806311,113.0,21192.0,0.36700000000000005,0.659,0.316,0.7340000000000001,38.0,0,0.3634056323431436,1,0.462068966,0.540816327,22063.0,38.0,698.0,9.2,0.08801070404437228,0.3085090079602489,0.21611147295548921,0.653942842996543,0.0
2016,AL_2,0.45384755542058913,114.0,21192.0,0.36700000000000005,0.659,0.39799999999999996,0.7070000000000001,40.0,0,0.3259453499806311,1,0.43218390799999995,0.44897959200000004,23108.0,38.2,724.0,6.1,0.09437649368197283,0.32195310883907624,0.21739793815037975,0.6302065223929427,0.0
2018,AL_2,0.38452485110654155,115.0,21192.0,0.36700000000000005,0.659,0.40700000000000003,0.546,42.0,0,0.45384755542058913,0,0.554022989,0.469387755,23495.0,38.5,733.0,6.2,0.09804445394315024,0.3073528887939018,0.22101558975089644,0.6455914131699556,0.0
2006,AL_3,0.3927856330647155,109.0,20301.0,0.33799999999999997,0.446,0.345,0.35100000000000003,48.0,0,0.3877045076144612,0,0.464367816,0.484848485,17839.0,35.8,594.0,9.2,0.07112496845612894,0.3200707190786453,0.20887819353191023,0.6515321960310969,0.0
2008,AL_3,0.4590049585273022,110.0,20301.0,0.33799999999999997,0.446,0.34299999999999997,0.348,50.0,0,0.3927856330647155,0,0.535632184,0.5,20190.0,36.9,654.0,8.0,0.07493709298220576,0.32835285015736143,0.2031472287111385,0.6462274567537726,0.0
2010,AL_3,0.40519349297767,111.0,20301.0,0.33799999999999997,0.446,0.29,0.532,52.0,0,0.4590049585273022,1,0.590804598,0.581632653,18407.0,36.7,677.0,13.9,0.07633741546282248,0.3204609313979084,0.20761765647800765,0.6455474067536999,0.0
2012,AL_3,0.3589031878206746,112.0,20301.0,0.33799999999999997,0.446,0.29100000000000004,0.659,54.0,0,0.40519349297767,1,0.443678161,0.5204081629999999,20905.0,37.3,676.0,10.3,0.08019975612173232,0.2598754181334551,0.2111414163611007,0.7029568444622541,1.0
2014,AL_3,0.337754358141379,113.0,20301.0,0.33799999999999997,0.446,0.451,0.659,56.0,0,0.3589031878206746,1,0.462068966,0.540816327,21601.0,38.0,684.0,9.1,0.08237212238208595,0.2595623388349982,0.2184427958005814,0.697205105197757,0.0
2016,AL_3,0.32976879318342733,114.0,20301.0,0.33799999999999997,0.446,0.389,0.33,58.0,0,0.337754358141379,1,0.43218390799999995,0.44897959200000004,22907.0,38.3,694.0,6.6,0.09025035166501758,0.26250137424205267,0.203049548825763,0.6945884462185087,0.0
2018,AL_3,0.36052032520325206,115.0,20301.0,0.33799999999999997,0.446,0.396,0.43799999999999994,60.0,0,0.32976879318342733,0,0.554022989,0.469387755,24279.0,38.1,655.0,5.3,0.0851597775050388,0.26344709551744716,0.21165733974395062,0.6867617750053484,0.0
2006,AL_4,0.2973871578095436,109.0,29701.0,0.361,0.5870000000000001,0.384,0.243,41.0,0,0.2516876282362523,0,0.464367816,0.484848485,18103.0,38.7,507.0,6.4,0.05246213136985987,0.05151206356260104,0.2359202249515389,0.9150715998682164,0.0
2008,AL_4,0.25141733062423427,110.0,29701.0,0.361,0.5870000000000001,0.36,0.435,43.0,0,0.2973871578095436,0,0.535632184,0.5,20120.0,38.7,556.0,6.4,0.05654085982181547,0.04624100702842409,0.23013094934433131,0.9169803898670223,0.0
2010,AL_4,0.0,111.0,29701.0,0.361,0.5870000000000001,0.32799999999999996,0.623,45.0,0,0.25141733062423427,1,0.590804598,0.581632653,19149.0,40.2,587.0,13.3,0.05314859091681433,0.05191063669684686,0.23360014078695052,0.9114893074738452,0.0
2012,AL_4,0.2593451076543008,112.0,29701.0,0.361,0.5870000000000001,0.327,0.601,47.0,0,0.0,1,0.443678161,0.5204081629999999,20189.0,40.6,566.0,9.4,0.0648431786609023,0.07275546796756373,0.23369448694942185,0.8795666744007777,1.0
2014,AL_4,0.0,113.0,29701.0,0.361,0.5870000000000001,0.35600000000000004,0.773,49.0,0,0.2593451076543008,1,0.462068966,0.540816327,20821.0,40.9,590.0,7.6,0.06753276399969563,0.06862879954109914,0.23985033042032744,0.872836463887897,0.0
2016,AL_4,0.0,114.0,29701.0,0.361,0.5870000000000001,0.39899999999999997,0.917,51.0,0,0.0,1,0.43218390799999995,0.44897959200000004,22069.0,40.7,588.0,6.1,0.07511931541272668,0.07065111602536614,0.23088428783224274,0.8836233833328698,0.0
2018,AL_4,0.20132159355354104,115.0,29701.0,0.361,0.5870000000000001,0.392,0.5479999999999999,53.0,0,0.0,0,0.554022989,0.469387755,22404.0,40.7,578.0,6.0,0.07322118056517876,0.07173333061047067,0.23476959476510204,0.8666915614110069,0.0
2006,AL_5,1.0,109.0,29100.0,-0.132,0.612,-0.1,0.581,59.0,1,0.7305229261768383,0,0.464367816,0.484848485,22008.0,38.1,639.0,5.8,0.11595708322326544,0.17282076768436558,0.19501045458412247,0.7815342643211386,0.0
2008,AL_5,0.5180115038051551,110.0,29100.0,-0.132,0.612,-0.20800000000000002,0.682,61.0,1,1.0,0,0.535632184,0.5,24552.0,38.4,678.0,6.8,0.12495923871691451,0.18024965470664195,0.19597879978492536,0.7708411534609771,0.0
2010,AL_5,0.4206433025041869,111.0,20901.0,-0.045,0.522,-0.045,0.541,68.0,1,0.5180115038051551,1,0.590804598,0.581632653,23489.0,38.3,712.0,11.2,0.11083530349795667,0.17631051831766925,0.1829877789600309,0.7671195961694999,0.0
2012,AL_5,0.3497836450059631,112.0,21193.0,0.601,-0.428,0.564,-0.142,58.0,0,0.4206433025041869,1,0.443678161,0.5204081629999999,25089.0,38.9,721.0,9.8,0.13055878511246036,0.17239518293645667,0.1863396919720392,0.7701459759720967,1.0
2014,AL_5,0.0,113.0,21193.0,0.601,-0.428,0.5760000000000001,-0.225,60.0,0,0.3497836450059631,1,0.462068966,0.540816327,25580.0,39.4,741.0,7.6,0.12728544267688602,0.17209321420835735,0.18148626858614358,0.7675944578855647,0.0
2016,AL_5,0.3320568661268477,114.0,21193.0,0.601,-0.428,0.919,-0.395,62.0,0,0.0,1,0.43218390799999995,0.44897959200000004,26753.0,40.1,769.0,5.2,0.12705728468595665,0.17850782213776561,0.19258023182214337,0.7597360949519247,0.0
2018,AL_5,0.38908619734140953,115.0,21193.0,0.601,-0.428,0.659,-0.542,64.0,0,0.3320568661268477,0,0.554022989,0.469387755,27695.0,39.5,754.0,4.7,0.13884679976569228,0.17981308255172787,0.1861466259828332,0.7577572688959292,0.0
2006,AL_6,0.0,109.0,29301.0,0.387,0.228,0.43700000000000006,0.163,59.0,0,0.0,0,0.464367816,0.484848485,28886.0,38.3,858.0,4.0,0.1417024493889081,0.10957331883373911,0.18884095542379034,0.8571498254740464,0.0
2008,AL_6,0.0,110.0,29301.0,0.387,0.228,0.419,0.14400000000000002,61.0,0,0.0,0,0.535632184,0.5,31082.0,37.9,946.0,4.6,0.14343850461930466,0.122663467663515,0.18231748303009074,0.8445354795867444,0.0
2010,AL_6,0.0,111.0,29301.0,0.387,0.228,0.355,0.551,63.0,0,0.0,1,0.590804598,0.581632653,28291.0,37.8,972.0,8.7,0.14493986588708352,0.11945359620856123,0.17761066054557445,0.8293999697690813,0.0
2012,AL_6,0.287020085910597,112.0,29301.0,0.387,0.228,0.33899999999999997,0.342,65.0,0,0.0,1,0.443678161,0.5204081629999999,29386.0,38.6,909.0,5.9,0.1409213344465822,0.14137002214397212,0.1672298253893346,0.8030798272044143,1.0
2014,AL_6,0.2372752979196122,113.0,29301.0,0.387,0.228,0.332,0.318,67.0,0,0.287020085910597,1,0.462068966,0.540816327,28759.0,39.3,935.0,6.2,0.14462361579131672,0.14491782292461983,0.1814540434106213,0.7932728462602685,0.0
2016,AL_6,0.2544176377263526,114.0,21500.0,0.778,-0.092,0.782,-0.16,62.0,0,0.2372752979196122,1,0.43218390799999995,0.44897959200000004,31291.0,39.0,943.0,4.4,0.15564031555638616,0.14857824065421885,0.16983525600729427,0.7848459878693148,0.0
2018,AL_6,0.30744981337637445,115.0,21500.0,0.778,-0.092,0.7440000000000001,0.073,64.0,0,0.2544176377263526,0,0.554022989,0.469387755,32942.0,39.1,972.0,4.4,0.15917453001923185,0.15925305646336885,0.17491122942428694,0.7830314348494648,0.0
2006,AL_7,1.0,109.0,20302.0,-0.27,0.45399999999999996,-0.254,0.342,39.0,1,0.7503590028924791,0,0.464367816,0.484848485,16275.0,34.8,600.0,10.4,0.0663495822556212,0.6367161918118133,0.2103936653678995,0.33964139473040106,0.0
2008,AL_7,1.0,110.0,20302.0,-0.27,0.45399999999999996,-0.29100000000000004,0.39299999999999996,41.0,1,1.0,0,0.535632184,0.5,18289.0,35.4,661.0,10.0,0.07177142663984992,0.6302465901600555,0.215341322020721,0.3433873611979651,0.0
2010,AL_7,0.724847019396986,111.0,20302.0,-0.27,0.45399999999999996,-0.23399999999999999,0.7,43.0,1,1.0,1,0.590804598,0.581632653,16835.0,34.7,695.0,14.8,0.06938620773049484,0.6381057117552282,0.21391874711993802,0.34193893124781444,0.0
2012,AL_7,0.7589887548758792,112.0,21102.0,-0.39,0.40399999999999997,-0.364,0.32899999999999996,47.0,1,0.724847019396986,1,0.443678161,0.5204081629999999,16806.0,35.5,664.0,14.3,0.07705692633527746,0.632307665267407,0.2140354628834904,0.3428645081158036,1.0
2014,AL_7,1.0,113.0,21102.0,-0.39,0.40399999999999997,-0.406,0.478,49.0,1,0.7589887548758792,1,0.462068966,0.540816327,17611.0,35.2,702.0,12.4,0.0766613058388961,0.6393440696760738,0.22720950555543315,0.3289741725599054,0.0
2016,AL_7,1.0,114.0,21102.0,-0.39,0.40399999999999997,-0.39799999999999996,0.43700000000000006,51.0,1,1.0,1,0.43218390799999995,0.44897959200000004,19440.0,36.5,701.0,10.9,0.07933987350329763,0.6345221819929991,0.2191653020446795,0.33009329507383983,0.0
2018,AL_7,1.0,115.0,21102.0,-0.39,0.40399999999999997,-0.39899999999999997,0.359,53.0,1,1.0,0,0.554022989,0.469387755,19953.0,36.3,701.0,9.0,0.0880256868618067,0.6312451108407718,0.22080409752441232,0.3313429683851721,0.0
2006,AR_1,0.6926455577996395,109.0,29702.0,-0.293,0.956,-0.315,0.9490000000000001,64.0,1,0.6656773685763946,0,0.464367816,0.484848485,17538.0,38.1,524.0,8.6,0.061032655225635966,0.16923808423466258,0.2621364688037872,0.8044730223340059,0.0
2008,AR_1,1.0,110.0,29702.0,-0.293,0.956,-0.37,0.843,66.0,1,0.6926455577996395,0,0.535632184,0.5,18822.0,38.5,568.0,7.7,0.060589451913133405,0.1685965430639681,0.25683705126311124,0.8077470822868962,0.0
2010,AR_1,0.45639129750249285,111.0,29702.0,-0.293,0.956,-0.301,0.953,68.0,1,1.0,1,0.590804598,0.581632653,18116.0,38.8,570.0,11.5,0.061603748101115074,0.1679325899483271,0.24869801121758098,0.8070442458340716,0.0
2012,AR_1,0.41036784040849444,112.0,21106.0,0.381,0.469,0.322,0.604,46.0,0,0.45639129750249285,1,0.443678161,0.5204081629999999,19842.0,39.4,577.0,10.0,0.0681008106488345,0.18022159471946833,0.26286224455510315,0.7865913114792319,1.0
2014,AR_1,0.338609651880188,113.0,21106.0,0.381,0.469,0.332,0.44799999999999995,48.0,0,0.41036784040849444,1,0.462068966,0.540816327,20450.0,39.6,612.0,7.2,0.0697257191510065,0.18308702791461412,0.25580932477484203,0.7885588230415816,0.0
2016,AR_1,0.0,114.0,21106.0,0.381,0.469,0.43200000000000005,0.364,50.0,0,0.338609651880188,1,0.43218390799999995,0.44897959200000004,21826.0,39.9,582.0,7.2,0.07343058673093272,0.17754325626642306,0.25980353656234456,0.7771659825307654,0.0
2018,AR_1,0.29331529645983817,115.0,21106.0,0.381,0.469,0.504,0.319,52.0,0,0.0,0,0.554022989,0.469387755,22153.0,39.7,604.0,6.0,0.07406197259538105,0.17129340552993477,0.26773290949442535,0.7725017894548842,0.0
2006,AR_2,0.6052796129964179,109.0,29703.0,-0.268,0.055,-0.256,0.057999999999999996,59.0,1,0.5817012611713305,0,0.464367816,0.484848485,21868.0,36.5,701.0,5.5,0.09998241069883429,0.20765588518158115,0.21608314632880077,0.7502957555881493,0.0
2008,AR_2,1.0,110.0,29703.0,-0.268,0.055,-0.3,0.265,61.0,1,0.6052796129964179,0,0.535632184,0.5,23395.0,36.7,737.0,6.0,0.1033255810426854,0.20472250981213908,0.21369163896842608,0.7423808585053013,0.0
2010,AR_2,0.39790805708706073,111.0,29703.0,-0.268,0.055,-0.285,0.068,63.0,1,1.0,1,0.590804598,0.581632653,23840.0,36.1,747.0,8.1,0.11285147915804222,0.2144527062170281,0.20379024297041684,0.7446700952138331,0.0
2012,AR_2,0.417040441379717,112.0,21107.0,0.41,0.42100000000000004,0.424,0.292,44.0,0,0.39790805708706073,1,0.443678161,0.5204081629999999,24849.0,36.4,748.0,7.9,0.12181065443470908,0.22255436673392817,0.21036165987807293,0.7391681341090707,1.0
2014,AR_2,0.456751269035533,113.0,21107.0,0.41,0.42100000000000004,0.387,0.284,46.0,0,0.417040441379717,1,0.462068966,0.540816327,24738.0,36.6,783.0,6.3,0.12181916263621771,0.2223168316308047,0.20546827690704803,0.7303054502952431,0.0
2016,AR_2,0.38686466147127185,114.0,21503.0,0.47100000000000003,0.18600000000000003,0.466,0.177,60.0,0,0.456751269035533,1,0.43218390799999995,0.44897959200000004,26855.0,36.9,804.0,4.7,0.12178214299361337,0.22327648567916103,0.20273833257129456,0.7100585166728376,0.0
2018,AR_2,0.4673482262734758,115.0,21503.0,0.47100000000000003,0.18600000000000003,0.48100000000000004,0.20199999999999999,62.0,0,0.38686466147127185,0,0.554022989,0.469387755,27399.0,37.4,811.0,5.0,0.12356751826009908,0.2293800387614628,0.20310170113945109,0.7063250709298177,0.0
2006,AR_3,0.37768011785550754,109.0,20101.0,0.401,0.248,0.354,0.29100000000000004,56.0,0,0.39106551877082646,0,0.464367816,0.484848485,20461.0,35.2,641.0,5.4,0.0856818092737036,0.02388716863298449,0.21929473862997947,0.866460235958139,0.0
2008,AR_3,0.0,110.0,20101.0,0.401,0.248,0.37,0.263,58.0,0,0.37768011785550754,0,0.535632184,0.5,21384.0,35.1,668.0,4.7,0.08873630335398636,0.024770974115837383,0.21228757706932888,0.8767244934359828,0.0
2010,AR_3,0.27564924459958173,111.0,20101.0,0.401,0.248,0.451,0.057,60.0,0,0.0,1,0.590804598,0.581632653,21567.0,35.2,699.0,7.7,0.09669107626333291,0.02639870623080697,0.21026777872670338,0.8627465944675619,0.0
2012,AR_3,0.0,112.0,21108.0,0.34700000000000003,0.5670000000000001,0.308,0.574,55.0,0,0.27564924459958173,1,0.443678161,0.5204081629999999,22754.0,35.0,709.0,6.7,0.09929853293476648,0.027927505353092075,0.20689435858296762,0.8569889652102016,1.0
2014,AR_3,0.0,113.0,21108.0,0.34700000000000003,0.5670000000000001,0.331,0.49,57.0,0,0.0,1,0.462068966,0.540816327,24013.0,35.4,736.0,5.3,0.10222371546443305,0.030884068841938575,0.20227267991832312,0.8612443742967871,0.0
2016,AR_3,0.0,114.0,21108.0,0.34700000000000003,0.5670000000000001,0.34600000000000003,0.838,59.0,0,0.0,1,0.43218390799999995,0.44897959200000004,25715.0,35.3,756.0,3.3,0.10912611726726405,0.031047407763677592,0.19733026791751077,0.8304876252302524,0.0
2018,AR_3,0.33403487943300686,115.0,21108.0,0.34700000000000003,0.5670000000000001,0.439,0.349,61.0,0,0.0,0,0.554022989,0.469387755,26845.0,35.5,760.0,5.0,0.12326778718908724,0.029071574804222334,0.18801467883545264,0.8289132930652039,0.0
2006,AR_4,0.7473134571901443,109.0,20102.0,-0.201,0.89,-0.273,0.779,45.0,1,1.0,0,0.464367816,0.484848485,17072.0,39.0,508.0,9.0,0.06607213169941419,0.2385804500792012,0.2620237032495033,0.7108480088488925,0.0
2008,AR_4,1.0,110.0,20102.0,-0.201,0.89,-0.24100000000000002,0.7190000000000001,47.0,1,0.7473134571901443,0,0.535632184,0.5,18806.0,39.0,553.0,8.7,0.07281113084844194,0.24212523260955854,0.25118059255257014,0.7082544133560522,0.0
2010,AR_4,0.588942846469929,111.0,20102.0,-0.201,0.89,-0.218,0.828,49.0,1,1.0,1,0.590804598,0.581632653,18481.0,39.8,564.0,12.1,0.06973635714362181,0.2528915988786882,0.2533595768011415,0.7043603001787798,0.0
2012,AR_4,0.3813302188937318,112.0,20102.0,-0.201,0.89,-0.114,0.722,51.0,1,0.588942846469929,1,0.443678161,0.5204081629999999,19677.0,40.5,547.0,9.4,0.0745341441875625,0.19970164055905484,0.2520092600072988,0.7455030184169399,1.0
2014,AR_4,0.4419561680543593,113.0,21301.0,0.61,0.14300000000000002,0.642,0.20199999999999999,37.0,0,0.3813302188937318,1,0.462068966,0.540816327,20458.0,40.0,559.0,8.5,0.07142867082169688,0.20024991407464304,0.2657535619017404,0.7489824628781585,0.0
2016,AR_4,0.0,114.0,21563.0,0.5479999999999999,0.315,0.526,0.423,49.0,0,0.4419561680543593,1,0.43218390799999995,0.44897959200000004,21343.0,40.8,555.0,5.8,0.07079871826139178,0.19955903229580926,0.25774336751021004,0.7437284044948256,0.0
2018,AR_4,0.3186316229459488,115.0,21563.0,0.5479999999999999,0.315,0.602,0.201,51.0,0,0.0,0,0.554022989,0.469387755,21694.0,40.8,569.0,6.7,0.07572549472918529,0.19122527058916403,0.25752983599716933,0.7409054129110291,0.0
2006,AZ_1,0.4563773239269928,109.0,20303.0,0.265,0.19899999999999998,0.273,0.20199999999999999,48.0,0,0.38225506162246814,0,0.464367816,0.484848485,19726.0,35.7,661.0,5.0,0.0727549875849639,0.012084972807441627,0.19662458930403212,0.6577832620935326,0.0
2008,AZ_1,0.5863086389552716,110.0,20303.0,0.265,0.19899999999999998,0.256,0.177,50.0,0,0.4563773239269928,0,0.535632184,0.5,21428.0,35.9,747.0,7.1,0.07530988222325592,0.020267919616297207,0.18348754151633487,0.6833565916017454,0.0
2010,AZ_1,0.4679720253337672,111.0,20902.0,-0.161,0.005,-0.066,0.125,60.0,1,0.5863086389552716,1,0.590804598,0.581632653,19297.0,38.1,730.0,13.7,0.07795211922088822,0.017996233406004033,0.18275657362770084,0.7037875763809992,0.0
2012,AZ_1,0.5194188722669736,112.0,21103.0,0.62,-0.345,0.507,-0.069,54.0,0,0.4679720253337672,1,0.443678161,0.5204081629999999,22805.0,36.3,764.0,12.2,0.09201251961378486,0.02495343888109411,0.1684073468325986,0.6456525890196013,1.0
2014,AZ_1,0.5261136380824789,113.0,20902.0,-0.161,0.005,-0.249,0.16699999999999998,64.0,1,0.5194188722669736,1,0.462068966,0.540816327,22818.0,37.0,770.0,10.6,0.09162357835625591,0.02465602611942822,0.17757072546603678,0.6575206289653531,0.0
2016,AZ_1,0.538781803579276,114.0,20902.0,-0.161,0.005,-0.25,0.17300000000000001,66.0,1,0.5261136380824789,1,0.43218390799999995,0.44897959200000004,23997.0,37.5,790.0,9.0,0.09376548393321894,0.023462559523499068,0.16950440982418075,0.6539539771867877,0.0
2018,AZ_1,0.5331865576332895,115.0,21739.0,-0.166,0.125,-0.166,0.127,72.0,1,0.538781803579276,0,0.554022989,0.469387755,25001.0,37.6,820.0,8.0,0.09858842271581723,0.023225081939384443,0.17556051762186442,0.6647027330538906,0.0
2006,AZ_2,0.3988550891598205,109.0,20304.0,0.7490000000000001,0.087,0.825,0.009000000000000001,49.0,0,0.39391049855867616,0,0.464367816,0.484848485,25474.0,38.5,975.0,4.8,0.09150608618144342,0.031973482632795744,0.19890365170886604,0.8231313890977967,0.0
2008,AZ_2,0.3846902993645203,110.0,20304.0,0.7490000000000001,0.087,0.79,0.006999999999999999,51.0,0,0.3988550891598205,0,0.535632184,0.5,27718.0,38.1,1119.0,6.2,0.09346616382853609,0.03334345330373326,0.18828490708959403,0.8325887926539102,0.0
2010,AZ_2,0.323712040739815,111.0,20304.0,0.7490000000000001,0.087,0.7190000000000001,0.126,53.0,0,0.3846902993645203,1,0.590804598,0.581632653,26093.0,39.1,1022.0,12.5,0.09432335694158861,0.03233670956768969,0.18864468306551926,0.8603894092859138,0.0
2012,AZ_2,0.5041988625086407,112.0,20304.0,0.7490000000000001,0.087,0.6890000000000001,0.002,55.0,0,0.323712040739815,1,0.443678161,0.5204081629999999,24279.0,40.6,844.0,9.1,0.12890954326714793,0.04893693981149747,0.1426559519405198,0.8081347931987254,1.0
2014,AZ_2,0.49963283420069604,113.0,21199.0,-0.12300000000000001,0.001,-0.09699999999999999,-0.043,69.0,1,0.5041988625086407,1,0.462068966,0.540816327,25887.0,40.9,843.0,7.9,0.1327520630094413,0.03617208668286033,0.14969791146590075,0.813749936889582,0.0
2016,AZ_2,0.4304150735398934,114.0,21501.0,0.345,-0.001,0.321,0.006,50.0,0,0.49963283420069604,1,0.43218390799999995,0.44897959200000004,25908.0,40.8,852.0,6.6,0.13531413866098482,0.04048175768225023,0.14921759342529436,0.8159165432986981,0.0
2018,AZ_2,0.5331549755856883,115.0,21501.0,0.345,-0.001,0.387,-0.017,52.0,0,0.4304150735398934,0,0.554022989,0.469387755,29215.0,41.4,885.0,6.9,0.14055375338860596,0.040210763309083894,0.13927812456189298,0.8164454790131991,0.0
2006,AZ_3,0.39213419410604794,109.0,29501.0,0.7490000000000001,0.008,0.789,-0.17,57.0,0,0.0,0,0.464367816,0.484848485,30008.0,36.0,1082.0,4.1,0.1373199825610898,0.029989207887533325,0.16502497909474903,0.8611433921539198,0.0
2008,AZ_3,0.43755457194803427,110.0,29501.0,0.7490000000000001,0.008,0.748,-0.036000000000000004,59.0,0,0.39213419410604794,0,0.535632184,0.5,30822.0,36.7,1211.0,5.1,0.13454165356677678,0.03853341118410755,0.15449159497454198,0.8381057763369033,0.0
2010,AZ_3,0.4406095759628202,111.0,29501.0,0.7490000000000001,0.008,0.818,-0.11,61.0,0,0.43755457194803427,1,0.590804598,0.581632653,30117.0,37.9,1117.0,9.3,0.15100022691369908,0.032110456385597196,0.1563204137055874,0.8561034726467821,0.0
2012,AZ_3,0.6111052497657186,112.0,21104.0,0.7120000000000001,0.222,0.705,0.179,36.0,0,0.4406095759628202,1,0.443678161,0.5204081629999999,20625.0,30.1,865.0,12.6,0.06001958972720263,0.04817822483727328,0.15505338547998304,0.7292338471584475,1.0
2014,AZ_3,0.5575174607432672,113.0,20305.0,-0.599,-0.243,-0.511,-0.37799999999999995,66.0,1,0.6111052497657186,1,0.462068966,0.540816327,20035.0,31.0,844.0,10.2,0.063037646657923,0.04471952229438173,0.1552675339015399,0.7426349094395993,0.0
2016,AZ_3,1.0,114.0,20305.0,-0.599,-0.243,-0.765,-0.442,68.0,1,0.5575174607432672,1,0.43218390799999995,0.44897959200000004,21896.0,32.7,881.0,9.5,0.06759814112755289,0.04462011687075626,0.16677212329386243,0.6425246316550665,0.0
2018,AZ_3,0.6135115442772193,115.0,20305.0,-0.599,-0.243,-0.633,-0.19899999999999998,70.0,1,1.0,0,0.554022989,0.469387755,22762.0,31.8,918.0,7.9,0.06720315738972218,0.04303391840392501,0.1686363712777885,0.6996755451010414,0.0
2006,AZ_4,0.7519409782796873,109.0,29101.0,-0.42100000000000004,0.12,-0.485,0.053,63.0,1,0.7320567806581394,0,0.464367816,0.484848485,20833.0,28.2,815.0,5.4,0.04999236304392098,0.07762683004095672,0.1610492611952119,0.6786170886792026,0.0
2008,AZ_4,0.772418127345983,110.0,29101.0,-0.42100000000000004,0.12,-0.47700000000000004,0.043,65.0,1,0.7519409782796873,0,0.535632184,0.5,21836.0,28.4,966.0,6.7,0.04386959095216229,0.07100407959591562,0.15358869073371678,0.7609932767622288,0.0
2010,AZ_4,0.7086059154150925,111.0,29101.0,-0.42100000000000004,0.12,-0.42700000000000005,-0.047,67.0,1,0.772418127345983,1,0.590804598,0.581632653,20248.0,28.7,842.0,14.6,0.049333536532019315,0.10330536529197111,0.16158387731314894,0.6813463606268679,0.0
2012,AZ_4,0.29799923296029923,112.0,29101.0,-0.42100000000000004,0.12,-0.475,0.267,69.0,1,0.7086059154150925,1,0.443678161,0.5204081629999999,21930.0,45.7,772.0,13.0,0.08631105550014496,0.017070778672208034,0.21289228041798855,0.8745854031386595,1.0
2014,AZ_4,0.2693410596223895,113.0,21103.0,0.62,-0.345,0.63,-0.35200000000000004,56.0,0,0.29799923296029923,1,0.462068966,0.540816327,22619.0,47.2,788.0,9.4,0.08748559770543869,0.017962351108193577,0.2223346562107597,0.8857935494063395,0.0
2016,AZ_4,0.2854664779849921,114.0,21103.0,0.62,-0.345,0.762,-0.519,58.0,0,0.2693410596223895,1,0.43218390799999995,0.44897959200000004,24763.0,47.9,810.0,7.1,0.0882891774685032,0.01642330198578681,0.2177321250664958,0.8778626359267028,0.0
2018,AZ_4,0.3014160908016757,115.0,21103.0,0.62,-0.345,0.986,-0.166,60.0,0,0.2854664779849921,0,0.554022989,0.469387755,25405.0,48.1,838.0,6.2,0.0880961704533372,0.016803377532046877,0.22436703690545037,0.8859758769939342,0.0
2006,AZ_5,0.5205031356534272,109.0,29502.0,0.5589999999999999,-0.018000000000000002,0.599,-0.207,48.0,0,0.39097006317365496,0,0.464367816,0.484848485,30090.0,36.1,1074.0,3.8,0.17266424906733785,0.030314312734096342,0.13203666609577566,0.8397638000491463,0.0
2008,AZ_5,0.5495357635380792,110.0,20700.0,-0.055999999999999994,0.027999999999999997,-0.099,0.115,68.0,1,0.5205031356534272,0,0.535632184,0.5,32384.0,36.8,1170.0,4.5,0.18183927582176304,0.03177416126945823,0.11216670485560232,0.85721060279543,0.0
