year,dist_id,congress,icpsr,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2,age,dem_incumbent,dem_prior_vote_share,president,house,senate,median_HH_income,median_age,mortgage_cost,unemp_rate,bachelor_deg_perc,black_perc,HS_diploma_perc,white_perc,redistricted,dem_won_2016,dem_vote_share_2016
2012,FL_14,112.0,20503.0,0.601,-0.16,0.6940000000000001,-0.257,45.0,0,0.283509468702685,1,0.443678161,0.5204081629999999,22230.0,35.1,923.0,12.3,0.111006384138236,0.25865834380227426,0.20139582874119832,0.6391264778786432,1.0,1.0,0.6178706564376714
2014,FL_14,113.0,20708.0,-0.439,0.049,-0.486,0.063,48.0,1,0.7024957145555433,1,0.462068966,0.540816327,24321.0,36.1,931.0,8.2,0.11956388372519502,0.2524964938921821,0.19691726377145055,0.6263841374842836,0.0,1.0,0.6178706564376714
2016,FL_14,114.0,20708.0,-0.439,0.049,-0.429,-0.016,50.0,1,1.0,1,0.432183908,0.448979592,26819.0,36.2,1070.0,6.2,0.14814252020863206,0.19608087608835686,0.17964512810922012,0.6889091494711469,0.0,1.0,0.6178706564376714
2006,FL_15,109.0,29509.0,0.471,0.146,0.443,0.192,53.0,0,0.3464709281014892,0,0.464367816,0.484848485,23541.0,41.7,963.0,5.4,0.1144028735399224,0.09070035343913407,0.2275726982325428,0.8151616627722547,0.0,0.0,0.4253879437567902
2008,FL_15,110.0,29509.0,0.471,0.146,0.485,0.17,55.0,0,0.4371511937050657,0,0.535632184,0.5,24666.0,41.1,1049.0,7.6,0.11484439339293373,0.09005081677497542,0.21632487314781898,0.8263336398954062,0.0,0.0,0.4253879437567902
2010,FL_15,111.0,20909.0,0.513,-0.315,0.386,0.03,63.0,0,0.4415870875496219,1,0.590804598,0.581632653,22565.0,43.3,979.0,13.4,0.11002647152137138,0.0942133817766666,0.23085347075821736,0.8260964366955799,0.0,0.0,0.4253879437567902
2012,FL_15,112.0,20909.0,0.513,-0.315,0.55,-0.222,65.0,0,0.3527159893519701,1,0.443678161,0.5204081629999999,26128.0,37.8,933.0,10.9,0.11990272196354775,0.13308563199417128,0.20436783506562994,0.7742028210061361,1.0,0.0,0.4253879437567902
2014,FL_15,113.0,21117.0,0.53,0.098,0.493,0.068,55.0,0,0.0,1,0.462068966,0.540816327,26167.0,37.4,920.0,8.2,0.1124892291376682,0.14150703696339012,0.21084653454408872,0.7436879984976028,0.0,0.0,0.4253879437567902
2016,FL_15,114.0,21117.0,0.53,0.098,0.49,0.239,57.0,0,0.3971870288694741,1,0.432183908,0.448979592,26444.0,38.4,993.0,5.2,0.1164845796267019,0.13904030035840606,0.224165008350572,0.7608708191426047,0.0,0.0,0.4253879437567902
2006,FL_16,109.0,29510.0,0.311,-0.381,0.294,-0.263,52.0,0,0.3195827151920709,0,0.464367816,0.484848485,23698.0,42.9,949.0,5.0,0.1053792181757434,0.08327666515988287,0.2341489619569846,0.8495862895776419,0.0,0.0,0.4023207122793561
2008,FL_16,110.0,20710.0,-0.163,0.531,-0.162,0.54,52.0,1,0.5097185001342152,0,0.535632184,0.5,23665.0,43.5,1020.0,9.3,0.1040179526925796,0.07787369554360728,0.2325781700965736,0.8517527872722673,0.0,0.0,0.4023207122793561
2010,FL_16,111.0,20910.0,0.458,0.013,0.454,-0.041,40.0,0,0.399067135866593,1,0.590804598,0.581632653,22365.0,46.2,955.0,14.7,0.10610246028688076,0.09119239134663776,0.2268991198290111,0.8370347035619753,0.0,0.0,0.4023207122793561
2012,FL_16,112.0,20910.0,0.458,0.013,0.526,0.08199999999999999,42.0,0,0.3310924439021978,1,0.443678161,0.5204081629999999,25272.0,50.3,903.0,10.8,0.13510550413755446,0.06655511838586371,0.22750948627116035,0.8840686652011369,1.0,0.0,0.4023207122793561
2014,FL_16,113.0,20709.0,0.359,-0.151,0.423,-0.174,63.0,0,0.4638789260791346,1,0.462068966,0.540816327,26957.0,51.1,908.0,5.7,0.14444223439541126,0.06715039861519523,0.2328001440713045,0.8851851154989544,0.0,0.0,0.4023207122793561
2016,FL_16,114.0,20709.0,0.359,-0.151,0.369,-0.16,65.0,0,0.38412069524305453,1,0.432183908,0.448979592,27747.0,47.0,1036.0,5.5,0.13870862550936333,0.07739459881959639,0.2155717688878268,0.8374020167924984,0.0,0.0,0.4023207122793561
2006,FL_17,109.0,20358.0,-0.363,0.108,-0.35200000000000004,0.103,40.0,1,1.0,0,0.464367816,0.484848485,19171.0,33.2,950.0,8.8,0.06929794614182958,0.5744905997230387,0.21659284482338176,0.3265275357692325,0.0,0.0,0.3564898777211501
2008,FL_17,110.0,20358.0,-0.363,0.108,-0.39,0.225,42.0,1,1.0,0,0.535632184,0.5,20070.0,35.6,1057.0,9.6,0.07315802818364274,0.5802222677048935,0.19540526587506452,0.3538076632870327,0.0,0.0,0.3564898777211501
2010,FL_17,111.0,20358.0,-0.363,0.108,-0.328,0.198,44.0,1,1.0,1,0.590804598,0.581632653,17966.0,34.9,1003.0,18.1,0.07126960752524046,0.5942529408322116,0.21432130321929585,0.3291501837179838,0.0,0.0,0.3564898777211501
2012,FL_17,112.0,21118.0,-0.475,-0.014,-0.472,0.012,70.0,1,1.0,1,0.443678161,0.5204081629999999,21782.0,46.7,746.0,12.7,0.08550361502703889,0.0908424939327726,0.24608055703193765,0.8537158428454523,1.0,0.0,0.3564898777211501
2014,FL_17,113.0,20910.0,0.458,0.013,0.44,-0.042,44.0,0,0.41369121429634303,1,0.462068966,0.540816327,21978.0,47.2,730.0,10.4,0.08686509911740901,0.08894437925628508,0.25401964285468065,0.8390184915291395,0.0,0.0,0.3564898777211501
2016,FL_17,114.0,20910.0,0.458,0.013,0.458,0.061,46.0,0,0.3676460072579059,1,0.432183908,0.448979592,23961.0,51.3,745.0,7.5,0.10431719300438204,0.07517399217328137,0.28483553736437983,0.8678609833128943,0.0,0.0,0.3564898777211501
2006,FL_18,109.0,15634.0,0.244,-0.226,0.329,-0.23,54.0,0,0.3527315165278829,0,0.464367816,0.484848485,20352.0,42.1,1048.0,4.0,0.13661250095895064,0.06381053327049924,0.18033595368229224,0.8627565486544161,0.0,0.0,0.4455567602075915
2008,FL_18,110.0,15634.0,0.244,-0.226,0.227,-0.146,56.0,0,0.3785140092093967,0,0.535632184,0.5,20856.0,42.6,1163.0,5.9,0.15106234278932273,0.06782056811492003,0.17086105015945374,0.8815446076934459,0.0,0.0,0.4455567602075915
2010,FL_18,111.0,15634.0,0.244,-0.226,0.213,-0.07200000000000001,58.0,0,0.4213030219474956,1,0.590804598,0.581632653,19397.0,40.1,1148.0,11.3,0.13071254647436345,0.07835166275719534,0.18007647874242394,0.8472265996524708,0.0,0.0,0.4455567602075915
2012,FL_18,112.0,15634.0,0.244,-0.226,0.219,0.095,60.0,0,0.311147750597261,1,0.443678161,0.5204081629999999,26142.0,46.0,1055.0,11.2,0.13946235212854705,0.12064369187310173,0.1940191633243627,0.81006053427157,1.0,0.0,0.4455567602075915
2014,FL_18,113.0,21319.0,-0.18600000000000005,-0.026,-0.14400000000000002,-0.057,31.0,1,0.5028795257251747,1,0.462068966,0.540816327,26880.0,47.2,1083.0,7.2,0.12860528301061633,0.12883761739719887,0.22047439948394432,0.8080125296568011,0.0,0.0,0.4455567602075915
2016,FL_18,114.0,21319.0,-0.18600000000000005,-0.026,-0.244,-0.019,33.0,1,0.5978435040690836,1,0.432183908,0.448979592,27146.0,47.1,1110.0,4.4,0.14315472562187606,0.12446134112147055,0.200183660813196,0.8131456618414845,0.0,0.0,0.4455567602075915
2006,FL_19,109.0,29715.0,-0.392,-0.193,-0.379,-0.393,45.0,1,1.0,0,0.464367816,0.484848485,25580.0,45.7,1076.0,5.3,0.13772199981584474,0.09544738039186584,0.22697269417725904,0.7932156663876853,0.0,0.0,0.3410451276316188
2008,FL_19,110.0,29715.0,-0.392,-0.193,-0.463,-0.115,47.0,1,1.0,0,0.535632184,0.5,26726.0,45.9,1174.0,7.4,0.14302039213333298,0.11744226956234778,0.2145933164421632,0.8038815145324973,0.0,0.0,0.3410451276316188
2010,FL_19,111.0,29715.0,-0.392,-0.193,-0.447,-0.034,49.0,1,0.7083604481110621,1,0.590804598,0.581632653,24100.0,44.9,1092.0,14.0,0.13616385574745665,0.13936255788015006,0.21429817149423733,0.7852610943995674,0.0,0.0,0.3410451276316188
2012,FL_19,112.0,20959.0,-0.401,-0.101,-0.444,-0.041,46.0,1,0.6265587129027514,1,0.443678161,0.5204081629999999,25478.0,48.7,949.0,11.8,0.13367425926156715,0.07672218137203991,0.21766638833152624,0.8610636833570818,1.0,0.0,0.3410451276316188
2014,FL_19,113.0,21320.0,0.7020000000000001,-0.25,0.698,-0.304,38.0,0,0.36633408883800267,1,0.462068966,0.540816327,26173.0,50.0,971.0,6.3,0.14736802991737688,0.08115406971343336,0.20859222180051007,0.8658362772081716,0.0,0.0,0.3410451276316188
2016,FL_19,114.0,21377.0,0.626,-0.509,0.5870000000000001,-0.487,57.0,0,0.3365170831633205,1,0.432183908,0.448979592,27131.0,50.2,1058.0,5.6,0.15205821861254148,0.07992548778229823,0.2149957714691768,0.8600306255723529,0.0,0.0,0.3410451276316188
2006,FL_2,109.0,29713.0,-0.181,0.414,-0.17600000000000002,0.445,61.0,1,0.6164886719514582,0,0.464367816,0.484848485,21359.0,37.1,760.0,6.1,0.09893600751567587,0.2156867885779205,0.20329757561192316,0.7378354562204599,0.0,0.0,0.3078206034183325
2008,FL_2,110.0,29713.0,-0.181,0.414,-0.22,0.542,63.0,1,1.0,0,0.535632184,0.5,23909.0,36.5,834.0,6.8,0.10164921962213283,0.22228728296508485,0.1982307222444552,0.7241176429288568,0.0,0.0,0.3078206034183325
2010,FL_2,111.0,29713.0,-0.181,0.414,-0.197,0.322,65.0,1,0.6190720942982456,1,0.590804598,0.581632653,21934.0,37.1,874.0,11.9,0.10296481333781382,0.21730628307226404,0.19102796120330745,0.7203407328833954,0.0,0.0,0.3078206034183325
2012,FL_2,112.0,21114.0,0.56,0.063,0.588,-0.069,47.0,0,0.4355084401983592,1,0.443678161,0.5204081629999999,22224.0,36.6,843.0,11.0,0.105776269193702,0.248461818911502,0.1847498918963222,0.6903189977022669,1.0,0.0,0.3078206034183325
2014,FL_2,113.0,21114.0,0.56,0.063,0.493,0.168,49.0,0,0.4726798404749768,1,0.462068966,0.540816327,24186.0,36.8,844.0,10.1,0.10918379971207487,0.2501841708655749,0.19280440210545255,0.693340044088537,0.0,0.0,0.3078206034183325
2016,FL_2,114.0,21511.0,-0.233,0.255,-0.236,0.271,53.0,1,0.5056825928985635,1,0.432183908,0.448979592,24608.0,43.2,771.0,6.6,0.0973670841095031,0.12736494646163754,0.24063529784097565,0.8169840287166618,0.0,0.0,0.3078206034183325
2006,FL_20,109.0,20504.0,-0.423,0.066,-0.405,-0.185,40.0,1,0.7018699891339462,0,0.464367816,0.484848485,29278.0,41.0,1282.0,4.3,0.1508083611160244,0.10639569191163246,0.18821429261527894,0.7954386345631045,0.0,1.0,0.8031200461161551
2008,FL_20,110.0,20504.0,-0.423,0.066,-0.451,0.012,42.0,1,1.0,0,0.535632184,0.5,31042.0,41.7,1378.0,5.9,0.15987703596014372,0.10483308731606307,0.18023329275163252,0.8023046838417938,0.0,1.0,0.8031200461161551
2010,FL_20,111.0,20504.0,-0.423,0.066,-0.425,0.063,44.0,1,1.0,1,0.590804598,0.581632653,27999.0,40.7,1349.0,11.7,0.1514016726012952,0.13557388685550373,0.18221597763633335,0.7597380973941187,0.0,1.0,0.8031200461161551
2012,FL_20,112.0,20504.0,-0.423,0.066,-0.422,0.096,46.0,1,0.612195684921522,1,0.443678161,0.5204081629999999,20427.0,36.4,978.0,15.4,0.07638582782798678,0.5340957314285245,0.22710273209382045,0.3898798360579437,1.0,1.0,0.8031200461161551
2014,FL_20,113.0,29337.0,-0.564,0.156,-0.522,-0.059,78.0,1,1.0,1,0.462068966,0.540816327,20527.0,36.6,993.0,11.4,0.08590422393167896,0.5191777441608463,0.2324221893205446,0.4125468044245604,0.0,1.0,0.8031200461161551
2016,FL_20,114.0,29337.0,-0.564,0.156,-0.47,0.027000000000000003,80.0,1,0.8160364777158243,1,0.432183908,0.448979592,22544.0,36.4,1120.0,7.1,0.0875675321945934,0.529877765626632,0.21218165641230224,0.39524502876213946,0.0,1.0,0.8031200461161551
2006,FL_21,109.0,29336.0,0.243,-0.105,0.331,-0.213,52.0,0,0.0,0,0.464367816,0.484848485,20577.0,38.7,1168.0,5.0,0.12128192183095628,0.08157684378812739,0.1801461086769682,0.8224923820342223,0.0,1.0,0.6408332420491474
2008,FL_21,110.0,29336.0,0.243,-0.105,0.28,-0.04,54.0,0,0.4053389845600413,0,0.535632184,0.5,21492.0,40.9,1298.0,6.4,0.12883594728367825,0.07715576361142584,0.18160743037748225,0.8503906017055279,0.0,1.0,0.6408332420491474
2010,FL_21,111.0,29336.0,0.243,-0.105,0.221,0.141,56.0,0,0.4209922279136885,1,0.590804598,0.581632653,20496.0,39.3,1197.0,12.3,0.115835442765663,0.08203480742615793,0.19850989222175214,0.8339325794353654,0.0,1.0,0.6408332420491474
2012,FL_21,112.0,20316.0,0.276,0.103,0.224,0.257,51.0,0,0.0,1,0.443678161,0.5204081629999999,26942.0,44.0,1182.0,10.8,0.16104433783008196,0.12191510227734965,0.1821406083705276,0.7948281818536411,1.0,1.0,0.6408332420491474
2014,FL_21,113.0,20959.0,-0.401,-0.101,-0.415,-0.091,48.0,1,1.0,1,0.462068966,0.540816327,27486.0,44.4,1175.0,7.0,0.15656205228744088,0.1279340320791098,0.1942910926071548,0.7805831439251129,0.0,1.0,0.6408332420491474
2016,FL_21,114.0,20959.0,-0.401,-0.101,-0.428,-0.021,50.0,1,1.0,1,0.432183908,0.448979592,26976.0,45.4,1190.0,6.5,0.15761651593706685,0.16175657906017005,0.18188844382953864,0.7681103032045592,0.0,1.0,0.6408332420491474
2006,FL_22,109.0,14860.0,0.3,-0.142,0.343,-0.235,67.0,0,0.3598536094056954,0,0.464367816,0.484848485,31445.0,43.8,1369.0,4.1,0.16790184786187534,0.05897244092214026,0.18610320068854366,0.8703507413975358,0.0,1.0,0.5893532632825218
2008,FL_22,110.0,20711.0,-0.265,-0.0,-0.261,0.056,51.0,1,0.5191663760860946,0,0.535632184,0.5,31777.0,45.3,1432.0,5.9,0.18427095123561596,0.06561262026032824,0.1817021552537257,0.8770544472740992,0.0,1.0,0.5893532632825218
2010,FL_22,111.0,20711.0,-0.265,-0.0,-0.265,-0.059,53.0,1,0.5468016626502127,1,0.590804598,0.581632653,31022.0,45.6,1359.0,10.8,0.1804692385378993,0.06468375328155024,0.18381239574890568,0.8825450727959306,0.0,1.0,0.5893532632825218
2012,FL_22,112.0,21119.0,0.451,0.043,0.452,-0.051,51.0,0,0.4563636862465363,1,0.443678161,0.5204081629999999,27378.0,44.4,1194.0,9.8,0.16782342470630118,0.11313207547169812,0.17484086863652545,0.8138526165895337,1.0,1.0,0.5893532632825218
2014,FL_22,113.0,21321.0,-0.404,-0.091,-0.421,-0.022,66.0,1,0.546269057178723,1,0.462068966,0.540816327,29810.0,44.8,1181.0,7.4,0.18082785691328224,0.1254149200248918,0.17653197294728276,0.8008999336675032,0.0,1.0,0.5893532632825218
2016,FL_22,114.0,21321.0,-0.404,-0.091,-0.428,-0.054000000000000006,68.0,1,0.5803349545789004,1,0.432183908,0.448979592,31567.0,45.2,1321.0,6.0,0.17212310673130546,0.15839347425235986,0.1810211134312684,0.7510946122148818,0.0,1.0,0.5893532632825218
2006,FL_23,109.0,29337.0,-0.564,0.156,-0.588,0.185,70.0,1,1.0,0,0.464367816,0.484848485,20109.0,32.9,988.0,8.0,0.06775360121085028,0.5598565003769465,0.21194934763708,0.3353509357226829,0.0,1.0,0.5834392105539687
2008,FL_23,110.0,29337.0,-0.564,0.156,-0.507,0.077,72.0,1,1.0,0,0.535632184,0.5,21356.0,34.6,1100.0,10.8,0.07715605679938221,0.5546851361502206,0.20023091872233,0.3750412086051094,0.0,1.0,0.5834392105539687
2010,FL_23,111.0,29337.0,-0.564,0.156,-0.491,-0.064,74.0,1,0.8219826315238793,1,0.590804598,0.581632653,19062.0,35.1,1013.0,18.3,0.07163875638503701,0.5577110386033057,0.21183117793190176,0.3774065547904856,0.0,1.0,0.5834392105539687
2012,FL_23,112.0,29337.0,-0.564,0.156,-0.51,0.08,76.0,1,0.7911606578115117,1,0.443678161,0.5204081629999999,26894.0,41.1,1273.0,10.3,0.15596459837251234,0.1116481226305795,0.17560139577291953,0.7580637421247832,1.0,1.0,0.5834392105539687
2014,FL_23,113.0,20504.0,-0.423,0.066,-0.438,0.225,48.0,1,0.6397515984149893,1,0.462068966,0.540816327,27562.0,41.2,1316.0,7.0,0.15482998713756774,0.1183877989077206,0.17738787150717844,0.7743663642602457,0.0,1.0,0.5834392105539687
2016,FL_23,114.0,20504.0,-0.423,0.066,-0.467,0.118,50.0,1,0.6266779134402991,1,0.432183908,0.448979592,31368.0,41.6,1434.0,5.2,0.1700812808506266,0.13405935864057744,0.16000624518766926,0.7420470604248596,0.0,1.0,0.5834392105539687
2006,FL_24,109.0,20315.0,0.6409999999999999,-0.09,0.6890000000000001,-0.104,48.0,0,0.0,0,0.464367816,0.484848485,26049.0,38.9,1036.0,4.5,0.1252746748443734,0.07273551849432294,0.20448496104611294,0.8258021585258531,0.0,1.0,1.0
2008,FL_24,110.0,20315.0,0.6409999999999999,-0.09,0.615,-0.117,50.0,0,0.4205927229497609,0,0.535632184,0.5,26824.0,39.7,1124.0,6.1,0.126968944131493,0.08279324438561704,0.19780052169102344,0.8314444223267213,0.0,1.0,1.0
2010,FL_24,111.0,20911.0,-0.163,-0.051,-0.162,-0.064,66.0,1,0.5818139761584152,1,0.590804598,0.581632653,25201.0,39.3,1110.0,10.9,0.13348814529308226,0.08339055831845484,0.18815575107950472,0.8306384040340149,0.0,1.0,1.0
2012,FL_24,112.0,21120.0,0.5770000000000001,0.043,0.57,-0.075,56.0,0,0.4033505365104771,1,0.443678161,0.5204081629999999,20091.0,34.9,1068.0,15.3,0.08674853968901858,0.5518913716167394,0.2121394727987777,0.3881931306088904,1.0,1.0,1.0
2014,FL_24,113.0,21118.0,-0.475,-0.014,-0.454,-0.081,72.0,1,1.0,1,0.462068966,0.540816327,20454.0,35.8,1058.0,12.1,0.08835905384459869,0.5757274748972303,0.203020419165712,0.35890423883010986,0.0,1.0,1.0
2016,FL_24,114.0,21118.0,-0.475,-0.014,-0.509,0.05,74.0,1,0.8944894101681772,1,0.432183908,0.448979592,21329.0,37.1,1073.0,8.5,0.08823089975774523,0.4870388354695154,0.2218845714651612,0.4226492214763668,0.0,1.0,1.0
2006,FL_25,109.0,20316.0,0.276,0.103,0.44,-0.232,45.0,0,0.0,0,0.464367816,0.484848485,22775.0,34.9,1353.0,5.3,0.1056247812083198,0.11719956687089315,0.1690019084280751,0.7584765699989084,0.0,0.0,0.3763978834307377
2008,FL_25,110.0,20316.0,0.276,0.103,0.298,-0.08800000000000001,47.0,0,0.415344500784159,0,0.535632184,0.5,24341.0,35.8,1447.0,6.7,0.10869222566194056,0.10476035671274576,0.17469294972675173,0.8347161986104852,0.0,0.0,0.3763978834307377
2010,FL_25,111.0,20316.0,0.276,0.103,0.233,0.147,49.0,0,0.4694561653108293,1,0.590804598,0.581632653,21821.0,36.7,1336.0,11.9,0.09980839368457996,0.10897253484721292,0.18123396364222735,0.8252019217544309,0.0,0.0,0.3763978834307377
2012,FL_25,112.0,21121.0,0.257,0.349,0.254,0.3670000000000001,47.0,0,0.449554034280168,1,0.443678161,0.5204081629999999,21285.0,38.6,1163.0,10.1,0.11416254369604305,0.07515021387328427,0.2100718681245044,0.8735927919677459,1.0,0.0,0.3763978834307377
2014,FL_25,113.0,20316.0,0.276,0.103,0.231,0.26,53.0,0,0.0,1,0.462068966,0.540816327,21512.0,39.5,1148.0,6.6,0.12150671221077655,0.07285358176876078,0.20068477161310405,0.8548147333227791,0.0,0.0,0.3763978834307377
2016,FL_25,114.0,20316.0,0.276,0.103,0.227,0.257,55.0,0,0.0,1,0.432183908,0.448979592,21381.0,42.5,1129.0,4.8,0.10719879312963904,0.04618479154771695,0.21220149077823236,0.8956690954234261,0.0,0.0,0.3763978834307377
2014,FL_26,113.0,21322.0,-0.204,0.032,-0.201,0.02,51.0,1,0.5549539085696524,1,0.462068966,0.540816327,23190.0,40.1,1299.0,6.0,0.12050815534913005,0.09391856922576204,0.1916493706748905,0.8630090757270986,0.0,0.0,0.437407211028632
2016,FL_26,114.0,21512.0,0.211,-0.187,0.192,-0.188,36.0,0,0.4853567377600922,1,0.432183908,0.448979592,23709.0,38.4,1328.0,5.4,0.12990481937486054,0.11243686740634064,0.19445092391635055,0.8125519766333341,0.0,0.0,0.437407211028632
2014,FL_27,113.0,15634.0,0.244,-0.226,0.245,0.132,62.0,0,0.3803890688476475,1,0.462068966,0.540816327,20821.0,39.9,1140.0,7.8,0.1210189323854648,0.07154908388925929,0.20079348485027806,0.8727951996402097,0.0,0.0,0.4510614334826907
2016,FL_27,114.0,15634.0,0.244,-0.226,0.204,-0.142,64.0,0,0.0,1,0.432183908,0.448979592,25950.0,41.9,1359.0,4.5,0.15700576535140265,0.0521170632716194,0.18481652475272706,0.8550871495711794,0.0,0.0,0.4510614334826907
2006,FL_3,109.0,29328.0,-0.429,0.192,-0.416,0.107,60.0,1,1.0,0,0.464367816,0.484848485,19262.0,33.4,740.0,8.2,0.0686390166982431,0.5180147448193083,0.2352316454653503,0.3935854740582968,0.0,0.0,0.41291897474415545
2008,FL_3,110.0,29328.0,-0.429,0.192,-0.406,0.21,62.0,1,1.0,0,0.535632184,0.5,20222.0,34.4,822.0,10.8,0.057828319791215735,0.5214063040140519,0.2307511437353821,0.3936863315446734,0.0,0.0,0.41291897474415545
2010,FL_3,111.0,29328.0,-0.429,0.192,-0.4320000000000001,0.134,64.0,1,1.0,1,0.590804598,0.581632653,18338.0,34.7,844.0,17.2,0.06135944795147132,0.5347843678974803,0.21976045443481726,0.4086325545520928,0.0,0.0,0.41291897474415545
2012,FL_3,112.0,29328.0,-0.429,0.192,-0.447,0.268,66.0,1,0.6503748043603613,1,0.443678161,0.5204081629999999,21618.0,38.2,810.0,10.7,0.0935191613835805,0.13363599631227308,0.19643405911744954,0.7889046654298364,1.0,0.0,0.41291897474415545
2014,FL_3,113.0,21317.0,0.6990000000000001,-0.384,0.73,-0.308,59.0,0,0.33399065837893865,1,0.462068966,0.540816327,23359.0,38.8,803.0,10.3,0.0970023769820986,0.1259158084671957,0.21011572076186327,0.8005443875570154,0.0,0.0,0.41291897474415545
2016,FL_3,114.0,21317.0,0.6990000000000001,-0.384,0.667,-0.511,61.0,0,0.3320290564732414,1,0.432183908,0.448979592,23340.0,37.8,848.0,5.8,0.09732299942083464,0.1553501764815159,0.2139742763165084,0.7627348078373092,0.0,0.0,0.41291897474415545
2006,FL_4,109.0,20111.0,0.333,0.337,0.371,0.09,62.0,0,0.0,0,0.464367816,0.484848485,27119.0,37.4,898.0,5.0,0.11950967193367815,0.1441975483596684,0.2072514702756324,0.7814270530716361,0.0,0.0,0.28229866923616503
2008,FL_4,110.0,20111.0,0.333,0.337,0.377,0.162,64.0,0,0.30326889901357984,0,0.535632184,0.5,29941.0,38.2,1033.0,6.2,0.11779326193843125,0.14344990861693074,0.2006555711754069,0.7831952294846051,0.0,0.0,0.28229866923616503
2010,FL_4,111.0,20111.0,0.333,0.337,0.309,0.345,66.0,0,0.3474531361918461,1,0.590804598,0.581632653,27038.0,37.6,1028.0,10.2,0.12359556591951355,0.16320952935525507,0.20234986945169714,0.7583179260396233,0.0,0.0,0.28229866923616503
2012,FL_4,112.0,20111.0,0.333,0.337,0.297,0.544,68.0,0,0.0,1,0.443678161,0.5204081629999999,27033.0,37.5,1055.0,10.1,0.13688825468820118,0.13124698294594714,0.19772055815323025,0.7757690037245134,1.0,0.0,0.28229866923616503
2014,FL_4,113.0,20111.0,0.333,0.337,0.282,0.418,70.0,0,0.0,1,0.462068966,0.540816327,29376.0,38.1,1047.0,6.9,0.13676840868397494,0.1362704230080573,0.1962762981199642,0.7755581356311548,0.0,0.0,0.28229866923616503
2016,FL_4,114.0,20111.0,0.333,0.337,0.303,0.618,72.0,0,0.0,1,0.432183908,0.448979592,34877.0,39.8,1180.0,3.9,0.18267447535383116,0.08817009581053659,0.16341861241684005,0.8197785826205337,0.0,0.0,0.28229866923616503
2006,FL_5,109.0,20313.0,0.36,0.084,0.414,-0.115,63.0,0,0.3406181833148125,0,0.464367816,0.484848485,21932.0,43.1,757.0,6.5,0.08983811451855431,0.05204450501889563,0.2650326421746749,0.8816941089261041,0.0,1.0,0.6423323923200106
2008,FL_5,110.0,20313.0,0.36,0.084,0.374,-0.046,65.0,0,0.4014997420591053,0,0.535632184,0.5,22341.0,43.3,799.0,9.7,0.08673696701519817,0.06079813788112257,0.25731601035379825,0.8822885719191256,0.0,1.0,0.6423323923200106
