year,district,black_pop,total_pop,white_pop,mortgage_cost,median_age,bach_deg_num,median_HH_income,high_school_num,unemp_rate
2006,"Congressional District 3 (109th Congress), Maryland",127096,691090,505107,1208,36.7,102299.0,32375.0,105415.0,4.4
2006,"Congressional District 4 (109th Congress), Maryland",381413,685190,196168,1401,35.2,87794.0,35516.0,112603.0,6.5
2006,"Congressional District 5 (109th Congress), Maryland",270386,749580,411548,1506,36.1,91379.0,37154.0,144764.0,5.1
2006,"Congressional District 6 (109th Congress), Maryland",40584,722865,648244,1077,38.5,80044.0,30179.0,158033.0,3.8
2006,"Congressional District 7 (109th Congress), Maryland",385151,666605,232755,980,37.1,72381.0,25784.0,115397.0,7.9
2006,"Congressional District 8 (109th Congress), Maryland",120958,696676,420412,1583,38.6,125535.0,38830.0,71218.0,4.1
2006,"Congressional District 1 (109th Congress), Massachusetts",14932,644739,590637,915,38.4,69148.0,23843.0,142011.0,6.6
2006,"Congressional District 2 (109th Congress), Massachusetts",39890,652262,545937,980,38.1,79082.0,25750.0,146834.0,6.7
2006,"Congressional District 3 (109th Congress), Massachusetts",20854,654597,573266,1158,37.4,96617.0,29708.0,118795.0,5.6
2006,"Congressional District 4 (109th Congress), Massachusetts",22033,662005,577189,1263,38.3,90695.0,28889.0,112751.0,5.1
2006,"Congressional District 5 (109th Congress), Massachusetts",14737,644889,512886,1369,37.3,87053.0,31032.0,112231.0,6.0
2006,"Congressional District 6 (109th Congress), Massachusetts",21767,651354,586108,1367,40.9,107614.0,31063.0,122955.0,4.2
2006,"Congressional District 7 (109th Congress), Massachusetts",34277,647671,521569,1363,39.8,104674.0,31422.0,125323.0,5.7
2006,"Congressional District 8 (109th Congress), Massachusetts",129803,594647,335225,1223,31.7,89065.0,23261.0,87341.0,6.6
2006,"Congressional District 9 (109th Congress), Massachusetts",80479,640993,496168,1390,39.1,97959.0,31483.0,124910.0,6.1
2006,"Congressional District 10 (109th Congress), Massachusetts",14435,644036,590591,1332,42.2,108345.0,30971.0,133329.0,5.1
2006,"Congressional District 1 (109th Congress), Michigan",9146,662178,620740,620,42.1,55610.0,19789.0,185257.0,9.2
2006,"Congressional District 2 (109th Congress), Michigan",31882,697012,616599,789,36.2,63439.0,21315.0,165131.0,8.9
2006,"Congressional District 3 (109th Congress), Michigan",57949,694661,581594,877,34.8,78739.0,23671.0,130606.0,8.1
2006,"Congressional District 4 (109th Congress), Michigan",16593,691366,642010,737,37.6,60125.0,20083.0,161499.0,10.2
2006,"Congressional District 5 (109th Congress), Michigan",120299,654879,507875,722,37.3,47108.0,21916.0,163429.0,10.9
2006,"Congressional District 6 (109th Congress), Michigan",57174,674389,578448,735,36.9,64982.0,21864.0,144563.0,8.9
2006,"Congressional District 7 (109th Congress), Michigan",38450,684820,613748,841,38.2,62592.0,24224.0,158536.0,7.9
2006,"Congressional District 8 (109th Congress), Michigan",33378,696087,622603,1029,36.1,89675.0,27203.0,122802.0,6.5
2006,"Congressional District 9 (109th Congress), Michigan",69269,672935,532354,1226,39.6,121554.0,33378.0,91910.0,7.0
2006,"Congressional District 10 (109th Congress), Michigan",14768,725901,679470,1016,38.1,63097.0,26378.0,166036.0,8.8
2006,"Congressional District 11 (109th Congress), Michigan",46337,712422,612124,1190,39.0,102178.0,32560.0,132788.0,7.0
2006,"Congressional District 12 (109th Congress), Michigan",109731,633379,484664,926,39.5,59422.0,26350.0,144073.0,10.4
2006,"Congressional District 13 (109th Congress), Michigan",363629,607195,186771,793,33.0,34505.0,17354.0,123134.0,18.8
2006,"Congressional District 14 (109th Congress), Michigan",371723,602221,207843,855,35.7,38830.0,19721.0,139030.0,17.5
2006,"Congressional District 15 (109th Congress), Michigan",86481,686198,539702,992,35.3,74177.0,25881.0,128363.0,8.0
2006,"Congressional District 1 (109th Congress), Minnesota",8709,631285,593559,711,37.8,66095.0,23895.0,135201.0,4.2
2006,"Congressional District 2 (109th Congress), Minnesota",19113,709697,644947,1358,34.8,115236.0,33936.0,114719.0,4.4
2006,"Congressional District 3 (109th Congress), Minnesota",42594,637106,533453,1300,39.4,122540.0,35905.0,89264.0,4.5
2006,"Congressional District 4 (109th Congress), Minnesota",52522,598319,463338,977,36.8,88852.0,27696.0,100500.0,6.5
2006,"Congressional District 5 (109th Congress), Minnesota",82081,593434,434767,961,35.4,98939.0,26042.0,95971.0,6.8
2006,"Congressional District 6 (109th Congress), Minnesota",14875,730995,675987,1256,34.2,93981.0,31144.0,133183.0,4.9
2006,"Congressional District 7 (109th Congress), Minnesota",2955,619053,581466,626,39.2,57166.0,22171.0,147838.0,4.6
2006,"Congressional District 8 (109th Congress), Minnesota",5505,647212,611440,735,39.7,62507.0,22313.0,152795.0,6.4
2006,"Congressional District 1 (109th Congress), Mississippi",207489,762914,537596,600,35.5,54381.0,19316.0,168647.0,8.7
2006,"Congressional District 2 (109th Congress), Mississippi",456596,687386,219456,586,33.7,50369.0,15622.0,120146.0,12.1
2006,"Congressional District 3 (109th Congress), Mississippi",254485,745531,471043,597,36.0,71199.0,18893.0,150222.0,7.2
2006,"Congressional District 4 (109th Congress), Mississippi",168544,714709,521201,626,36.2,56552.0,19599.0,149528.0,8.0
2006,"Congressional District 1 (109th Congress), Missouri",315789,586595,242574,783,37.5,55101.0,21816.0,114212.0,10.1
2006,"Congressional District 2 (109th Congress), Missouri",19033,694216,641577,1151,38.4,121205.0,31775.0,106590.0,3.9
2006,"Congressional District 3 (109th Congress), Missouri",66790,646856,554522,804,37.1,72294.0,24814.0,134017.0,6.7
2006,"Congressional District 4 (109th Congress), Missouri",20786,657809,610287,597,37.1,48052.0,20625.0,172156.0,5.5
2006,"Congressional District 5 (109th Congress), Missouri",154984,622642,418624,814,36.5,67477.0,25381.0,132998.0,8.0
2006,"Congressional District 6 (109th Congress), Missouri",20914,664783,611839,755,37.7,74897.0,24965.0,158328.0,4.5
2006,"Congressional District 7 (109th Congress), Missouri",8109,676969,629223,622,36.1,64482.0,19474.0,148678.0,5.9
2006,"Congressional District 8 (109th Congress), Missouri",29462,634998,587673,482,38.2,38044.0,16886.0,169957.0,7.5
2006,"Congressional District 9 (109th Congress), Missouri",25668,657845,609513,631,36.2,58385.0,21546.0,156718.0,5.5
